order_item_id,order_id,product_id,quantity,unit_price,discount
OI0001930,O001597,P007,1,4275.0,0.05
OI0001931,O001598,P009,1,20900.0,0.05
OI0001932,O001599,P009,3,19800.0,0.1
OI0001933,O001600,P001,1,8500.0,0.0
OI0001934,O001600,P011,3,21600.0,0.1
OI0001935,O001601,P003,2,12000.0,0.0
OI0001936,O001602,P008,2,15300.0,0.15
OI0001937,O001603,P001,3,8500.0,0.0
OI0001938,O001604,P006,1,15000.0,0.0
OI0001939,O001604,P008,2,17100.0,0.05
OI0001940,O001605,P008,3,17100.0,0.05
OI0001941,O001605,P011,3,24000.0,0.0
OI0001942,O001606,P007,3,4275.0,0.05
OI0001943,O001607,P002,3,61750.0,0.05
OI0001944,O001608,P008,3,16200.0,0.1
OI0001945,O001609,P004,2,25200.0,0.1
OI0001946,O001610,P004,2,25200.0,0.1
OI0001947,O001611,P011,2,20400.0,0.15
OI0001948,O001612,P002,3,61750.0,0.05
OI0001949,O001613,P003,1,11400.0,0.05
OI0001950,O001614,P003,2,12000.0,0.0
OI0001951,O001615,P004,1,25200.0,0.1
OI0001952,O001616,P011,3,20400.0,0.15
OI0001953,O001617,P004,1,25200.0,0.1
OI0001954,O001618,P012,3,2125.0,0.15
OI0001955,O001619,P002,1,65000.0,0.0
OI0001956,O001619,P006,2,15000.0,0.0
OI0001957,O001620,P010,1,6175.0,0.05
OI0001958,O001621,P011,2,20400.0,0.15
OI0001959,O001622,P004,2,26600.0,0.05
OI0001960,O001623,P012,1,2500.0,0.0
OI0001961,O001623,P001,2,8500.0,0.0
OI0001962,O001624,P006,2,12750.0,0.15
OI0001963,O001625,P005,2,46800.0,0.1
OI0001964,O001626,P010,2,6500.0,0.0
OI0001965,O001626,P006,2,12750.0,0.15
OI0001966,O001627,P002,3,65000.0,0.0
OI0001967,O001628,P007,2,4500.0,0.0
OI0001968,O001629,P005,1,52000.0,0.0
OI0001969,O001630,P001,1,8500.0,0.0
OI0001970,O001631,P001,1,8500.0,0.0
OI0001971,O001632,P009,3,22000.0,0.0
OI0001972,O001633,P003,3,10200.0,0.15
OI0001973,O001634,P001,3,8500.0,0.0
OI0001974,O001635,P004,2,25200.0,0.1
OI0001975,O001636,P003,3,12000.0,0.0
OI0001976,O001637,P006,3,15000.0,0.0
OI0001977,O001638,P003,2,10200.0,0.15
OI0001978,O001638,P002,3,58500.0,0.1
OI0001979,O001639,P006,3,14250.0,0.05
OI0001980,O001640,P008,3,18000.0,0.0
OI0001981,O001640,P010,2,5525.0,0.15
OI0001982,O001641,P011,3,22800.0,0.05
OI0001983,O001641,P009,2,19800.0,0.1
OI0001984,O001642,P007,2,4275.0,0.05
OI0001985,O001643,P001,2,7650.0,0.1
OI0001986,O001643,P008,2,18000.0,0.0
OI0001987,O001644,P001,1,7650.0,0.1
OI0001988,O001645,P006,2,15000.0,0.0
OI0001989,O001646,P011,2,24000.0,0.0
OI0001990,O001647,P009,3,20900.0,0.05
OI0001991,O001648,P011,1,24000.0,0.0
OI0001992,O001649,P007,3,3825.0,0.15
OI0001993,O001650,P002,2,61750.0,0.05
OI0001994,O001651,P011,2,24000.0,0.0
OI0001995,O001652,P001,3,8500.0,0.0
OI0001996,O001653,P001,1,8075.0,0.05
OI0001997,O001654,P007,1,3600.0,0.2
OI0001998,O001655,P004,3,25200.0,0.1
OI0001999,O001656,P009,1,22000.0,0.0
OI0002000,O001657,P010,2,6175.0,0.05
OI0002001,O001658,P008,1,18000.0,0.0
OI0002002,O001659,P001,2,8075.0,0.05
OI0002003,O001660,P011,1,24000.0,0.0
OI0002004,O001661,P009,3,20900.0,0.05
OI0002005,O001661,P004,3,28000.0,0.0
OI0002006,O001662,P003,2,10200.0,0.15
OI0002007,O001663,P004,1,28000.0,0.0
OI0002008,O001663,P002,3,58500.0,0.1
OI0002009,O001664,P004,3,28000.0,0.0
OI0002010,O001664,P009,2,18700.0,0.15
OI0002011,O001665,P001,2,7650.0,0.1
OI0002012,O001666,P004,2,25200.0,0.1
OI0002013,O001667,P006,1,14250.0,0.05
OI0002014,O001668,P001,1,8500.0,0.0
OI0002015,O001668,P009,1,20900.0,0.05
OI0002016,O001669,P001,1,7650.0,0.1
OI0002017,O001670,P010,2,6500.0,0.0
OI0002018,O001671,P008,3,14400.0,0.2
OI0002019,O001672,P005,3,46800.0,0.1
OI0002020,O001673,P006,2,13500.0,0.1
OI0002021,O001674,P012,3,2500.0,0.0
OI0002022,O001675,P011,1,21600.0,0.1
OI0002023,O001676,P011,2,24000.0,0.0
OI0002024,O001677,P005,1,49400.0,0.05
OI0002025,O001678,P001,1,8500.0,0.0
OI0002026,O001679,P006,2,15000.0,0.0
OI0002027,O001680,P008,3,17100.0,0.05
OI0002028,O001681,P012,3,2250.0,0.1
OI0002029,O001682,P010,1,6175.0,0.05
OI0002030,O001683,P005,2,44200.0,0.15
OI0002031,O001684,P005,2,46800.0,0.1
OI0002032,O001685,P005,1,44200.0,0.15
OI0002033,O001686,P001,2,8075.0,0.05
OI0002034,O001687,P004,2,28000.0,0.0
OI0002035,O001688,P009,3,20900.0,0.05
OI0002036,O001689,P012,1,2250.0,0.1
OI0002037,O001690,P009,2,22000.0,0.0
OI0002038,O001691,P007,1,4500.0,0.0
OI0002039,O001692,P008,1,15300.0,0.15
OI0002040,O001693,P007,3,4275.0,0.05
OI0002041,O001694,P009,2,18700.0,0.15
OI0002042,O001695,P003,1,12000.0,0.0
OI0002043,O001696,P003,3,10800.0,0.1
OI0002044,O001696,P007,2,4275.0,0.05
OI0002045,O001697,P004,3,25200.0,0.1
OI0002046,O001697,P002,2,65000.0,0.0
OI0002047,O001698,P001,1,7225.0,0.15
OI0002048,O001698,P010,-1,6175.0,0.05
OI0002049,O001699,P001,2,7650.0,0.1
OI0002050,O001700,P009,2,22000.0,0.0
OI0002051,O001701,P008,3,17100.0,0.05
OI0002052,O001702,P004,1,28000.0,0.0
OI0002053,O001702,P005,2,46800.0,0.1
OI0002054,O001703,P004,2,28000.0,0.0
OI0002055,O001703,P002,2,61750.0,0.05
OI0002056,O001704,P004,1,26600.0,0.05
OI0002057,O001704,P009,2,18700.0,0.15
OI0002058,O001705,P005,3,52000.0,0.0
OI0002059,O001705,P004,3,26600.0,0.05
OI0002060,O001706,P007,1,4500.0,0.0
OI0002061,O001706,P005,2,52000.0,0.0
OI0002062,O001707,P001,2,7225.0,0.15
OI0002063,O001708,P011,3,21600.0,0.1
OI0002064,O001709,P010,2,6500.0,0.0
OI0002065,O001709,P002,2,61750.0,0.05
OI0002066,O001710,P008,1,18000.0,0.0
OI0002067,O001711,P010,2,6500.0,0.0
OI0002068,O001711,P009,3,22000.0,0.0
OI0002069,O001712,P011,2,22800.0,0.05
OI0002070,O001713,P004,1,23800.0,0.15
OI0002071,O001713,P011,2,22800.0,0.05
OI0002072,O001714,P005,1,44200.0,0.15
OI0002073,O001715,P012,2,2250.0,0.1
OI0002074,O001716,P003,3,11400.0,0.05
OI0002075,O001717,P001,2,7650.0,0.1
OI0002076,O001718,P004,1,25200.0,0.1
OI0002077,O001719,P004,1,28000.0,0.0
OI0002078,O001720,P001,1,8075.0,0.05
OI0002079,O001721,P004,1,25200.0,0.1
OI0002080,O001722,P011,3,21600.0,0.1
OI0002081,O001723,P005,3,52000.0,0.0
OI0002082,O001724,P012,1,2125.0,0.15
OI0002083,O001725,P012,1,2250.0,0.1
OI0002084,O001726,P004,3,23800.0,0.15
OI0002085,O001726,P005,3,46800.0,0.1
OI0002086,O001727,P011,1,21600.0,0.1
OI0002087,O001727,P003,3,10200.0,0.15
OI0002088,O001728,P007,1,3825.0,0.15
OI0002089,O001729,P006,1,14250.0,0.05
OI0002090,O001730,P010,2,6500.0,0.0
OI0002091,O001731,P005,3,46800.0,0.1
OI0002092,O001732,P001,1,8075.0,0.05
OI0002093,O001733,P009,3,22000.0,0.0
OI0002094,O001734,P005,1,46800.0,0.1
OI0002095,O001735,P001,3,8075.0,0.05
OI0002096,O001736,P003,2,11400.0,0.05
OI0002097,O001736,P008,3,18000.0,0.0
OI0002098,O001737,P002,2,55250.0,0.15
OI0002099,O001738,P008,3,18000.0,0.0
OI0002100,O001739,P007,2,4500.0,0.0
OI0002101,O001740,P001,2,7225.0,0.15
OI0002102,O001740,P008,1,16200.0,0.1
OI0002103,O001741,P006,2,14250.0,0.05
OI0002104,O001742,P009,3,22000.0,0.0
OI0002105,O001743,P010,2,6500.0,0.0
OI0002106,O001744,P003,3,10200.0,0.15
OI0002107,O001745,P011,3,22800.0,0.05
OI0002108,O001745,P001,1,8500.0,0.0
OI0002109,O001746,P003,2,10800.0,0.1
OI0002110,O001747,P001,3,8075.0,0.05
OI0002111,O001747,P009,3,20900.0,0.05
OI0002112,O001748,P001,1,8075.0,0.05
OI0002113,O001748,P010,3,5525.0,0.15
OI0002114,O001749,P007,2,4500.0,0.0
OI0002115,O001750,P010,3,5850.0,0.1
OI0002116,O001751,P008,3,18000.0,0.0
OI0002117,O001751,P009,2,20900.0,0.05
OI0002118,O001752,P008,2,14400.0,0.2
OI0002119,O001753,P010,2,6500.0,0.0
OI0002120,O001753,P009,3,18700.0,0.15
OI0002121,O001754,P009,1,20900.0,0.05
OI0002122,O001755,P008,1,15300.0,0.15
OI0002123,O001756,P001,3,8500.0,0.0
OI0002124,O001757,P010,3,5850.0,0.1
OI0002125,O001758,P009,2,22000.0,0.0
OI0002126,O001759,P003,3,9600.0,0.2
OI0002127,O001760,P004,1,23800.0,0.15
OI0002128,O001761,P003,1,12000.0,0.0
OI0002129,O001762,P001,3,7650.0,0.1
OI0002130,O001762,P008,2,16200.0,0.1
OI0002131,O001763,P001,2,8500.0,0.0
OI0002132,O001763,P005,1,49400.0,0.05
OI0002133,O001764,P011,1,24000.0,0.0
OI0002134,O001765,P008,3,15300.0,0.15
OI0002135,O001766,P007,1,4500.0,0.0
OI0002136,O001767,P003,2,12000.0,0.0
OI0002137,O001768,P001,2,8075.0,0.05
OI0002138,O001769,P008,1,14400.0,0.2
OI0002139,O001770,P002,2,61750.0,0.05
OI0002140,O001771,P011,1,22800.0,0.05
OI0002141,O001772,P010,1,5850.0,0.1
OI0002142,O001773,P003,3,11400.0,0.05
OI0002143,O001774,P006,1,14250.0,0.05
OI0002144,O001775,P001,3,7225.0,0.15
OI0002145,O001776,P007,3,4500.0,0.0
OI0002146,O001777,P003,3,10800.0,0.1
OI0002147,O001778,P003,1,10200.0,0.15
OI0002148,O001779,P010,1,6175.0,0.05
OI0002149,O001780,P006,1,15000.0,0.0
OI0002150,O001780,P005,2,44200.0,0.15
OI0002151,O001781,P001,3,7650.0,0.1
OI0002152,O001781,P011,1,21600.0,0.1
OI0002153,O001782,P001,1,8075.0,0.05
OI0002154,O001783,P009,3,22000.0,0.0
OI0002155,O001784,P012,2,2250.0,0.1
OI0002156,O001785,P012,3,2500.0,0.0
OI0002157,O001786,P004,1,28000.0,0.0
OI0002158,O001787,P006,3,13500.0,0.1
OI0002159,O001788,P008,1,18000.0,0.0
OI0002160,O001789,P012,2,2250.0,0.1
OI0002161,O001790,P004,2,26600.0,0.05
OI0002162,O001791,P001,1,7225.0,0.15
OI0002163,O001792,P003,3,12000.0,0.0
OI0002164,O001793,P006,1,15000.0,0.0
OI0002165,O001793,P009,1,22000.0,0.0
OI0002166,O001794,P001,1,8500.0,0.0
OI0002167,O001795,P008,2,18000.0,0.0
OI0002168,O001795,P001,3,7650.0,0.1
OI0002169,O001796,P001,2,8500.0,0.0
OI0002170,O001796,P012,1,2375.0,0.05
OI0002171,O001797,P002,3,65000.0,0.0
OI0002172,O001798,P004,1,28000.0,0.0
OI0002173,O001799,P009,2,22000.0,0.0
OI0002174,O001799,P012,1,2375.0,0.05
OI0002175,O001800,P007,1,3825.0,0.15
OI0002176,O001801,P004,1,26600.0,0.05
OI0002177,O001802,P003,1,11400.0,0.05
OI0002178,O001803,P004,3,28000.0,0.0
OI0002179,O001804,P010,3,6500.0,0.0
OI0002180,O001804,P006,3,12750.0,0.15
OI0002181,O001805,P010,2,6175.0,0.05
OI0002182,O001806,P002,3,65000.0,0.0
OI0002183,O001807,P004,2,28000.0,0.0
OI0002184,O001808,P001,2,8500.0,0.0
OI0002185,O001808,P002,3,65000.0,0.0
OI0002186,O001809,P001,3,8500.0,0.0
OI0002187,O001810,P006,1,15000.0,0.0
OI0002188,O001810,P004,2,26600.0,0.05
OI0002189,O001811,P009,1,22000.0,0.0
OI0002190,O001812,P009,1,20900.0,0.05
OI0002191,O001813,P010,3,5525.0,0.15
OI0002192,O001813,P011,2,21600.0,0.1
OI0002193,O001814,P006,2,14250.0,0.05
OI0002194,O001815,P012,1,2375.0,0.05
OI0002195,O001816,P002,1,58500.0,0.1
OI0002196,O001816,P012,2,2375.0,0.05
OI0002197,O001817,P002,3,65000.0,0.0
OI0002198,O001817,P006,3,14250.0,0.05
OI0002199,O001818,P010,2,6500.0,0.0
OI0002200,O001819,P006,3,13500.0,0.1
OI0002201,O001820,P003,1,12000.0,0.0
OI0002202,O001821,P002,2,55250.0,0.15
OI0002203,O001822,P007,1,4050.0,0.1
OI0002204,O001822,P011,3,22800.0,0.05
OI0002205,O001823,P010,1,6175.0,0.05
OI0002206,O001824,P003,3,10800.0,0.1
OI0002207,O001825,P001,2,7650.0,0.1
OI0002208,O001825,P012,1,2375.0,0.05
OI0002209,O001826,P001,3,8075.0,0.05
OI0002210,O001827,P009,1,17600.0,0.2
OI0002211,O001828,P005,1,46800.0,0.1
OI0002212,O001828,P006,1,14250.0,0.05
OI0002213,O001829,P008,1,16200.0,0.1
OI0002214,O001829,P002,2,55250.0,0.15
OI0002215,O001830,P008,1,15300.0,0.15
OI0002216,O001831,P009,1,22000.0,0.0
OI0002217,O001832,P009,2,22000.0,0.0
OI0002218,O001832,P002,2,58500.0,0.1
OI0002219,O001833,P006,3,12750.0,0.15
OI0002220,O001833,P004,3,26600.0,0.05
OI0002221,O001834,P003,-1,10200.0,0.15
OI0002222,O001835,P001,2,8075.0,0.05
OI0002223,O001836,P003,2,12000.0,0.0
OI0002224,O001837,P010,3,6500.0,0.0
OI0002225,O001838,P007,3,4500.0,0.0
OI0002226,O001839,P012,2,2125.0,0.15
OI0002227,O001840,P007,2,4500.0,0.0
OI0002228,O001841,P007,2,4500.0,0.0
OI0002229,O001842,P002,2,55250.0,0.15
OI0002230,O001842,P001,3,8500.0,0.0
OI0002231,O001843,P010,1,5850.0,0.1
OI0002232,O001844,P004,1,23800.0,0.15
OI0002233,O001845,P006,3,14250.0,0.05
OI0002234,O001845,P001,3,8500.0,0.0
OI0002235,O001846,P008,1,18000.0,0.0
OI0002236,O001847,P012,1,2500.0,0.0
OI0002237,O001847,P005,3,49400.0,0.05
OI0002238,O001848,P007,2,4500.0,0.0
OI0002239,O001849,P010,2,6175.0,0.05
OI0002240,O001849,P009,1,22000.0,0.0
OI0002241,O001850,P008,2,16200.0,0.1
OI0002242,O001851,P008,3,18000.0,0.0
OI0002243,O001852,P004,3,23800.0,0.15
OI0002244,O001853,P010,3,5850.0,0.1
OI0002245,O001854,P006,3,15000.0,0.0
OI0002246,O001855,P008,1,18000.0,0.0
OI0002247,O001856,P010,2,6500.0,0.0
OI0002248,O001857,P003,3,10800.0,0.1
OI0002249,O001858,P002,2,65000.0,0.0
OI0002250,O001859,P003,3,12000.0,0.0
OI0002251,O001860,P002,1,65000.0,0.0
OI0002252,O001860,P001,3,8500.0,0.0
OI0002253,O001861,P011,2,22800.0,0.05
OI0002254,O001862,P006,2,13500.0,0.1
OI0002255,O001863,P008,3,17100.0,0.05
OI0002256,O001863,P010,1,6175.0,0.05
OI0002257,O001864,P002,1,65000.0,0.0
OI0002258,O001865,P001,1,8500.0,0.0
OI0002259,O001865,P007,3,4500.0,0.0
OI0002260,O001866,P006,2,15000.0,0.0
OI0002261,O001867,P007,1,4275.0,0.05
OI0002262,O001868,P006,3,14250.0,0.05
OI0002263,O001869,P007,2,4050.0,0.1
OI0002264,O001870,P001,2,7650.0,0.1
OI0002265,O001871,P009,1,17600.0,0.2
OI0002266,O001871,P003,2,12000.0,0.0
OI0002267,O001872,P004,3,28000.0,0.0
OI0002268,O001873,P002,3,65000.0,0.0
OI0002269,O001874,P003,1,12000.0,0.0
OI0002270,O001875,P010,3,6500.0,0.0
OI0002271,O001876,P001,3,8075.0,0.05
OI0002272,O001877,P007,3,4500.0,0.0
OI0002273,O001878,P005,3,49400.0,0.05
OI0002274,O001879,P009,2,22000.0,0.0
OI0002275,O001880,P002,1,61750.0,0.05
OI0002276,O001881,P009,2,20900.0,0.05
OI0002277,O001882,P012,3,2250.0,0.1
OI0002278,O001882,P004,1,28000.0,0.0
OI0002279,O001883,P001,2,8500.0,0.0
OI0002280,O001884,P008,3,17100.0,0.05
OI0002281,O001884,P002,2,55250.0,0.15
OI0002282,O001885,P006,2,15000.0,0.0
OI0002283,O001886,P001,1,8075.0,0.05
OI0002284,O001887,P009,3,22000.0,0.0
OI0002285,O001887,P003,3,12000.0,0.0
OI0002286,O001888,P010,1,6175.0,0.05
OI0002287,O001889,P006,2,14250.0,0.05
OI0002288,O001890,P011,1,21600.0,0.1
OI0002289,O001891,P008,3,18000.0,0.0
OI0002290,O001892,P002,2,58500.0,0.1
OI0002291,O001893,P007,1,4500.0,0.0
OI0002292,O001893,P001,1,8500.0,0.0
OI0002293,O001894,P001,3,8075.0,0.05
OI0002294,O001895,P008,1,16200.0,0.1
OI0002295,O001896,P012,3,2250.0,0.1
OI0002296,O001897,P010,2,6500.0,0.0
OI0002297,O001898,P004,2,28000.0,0.0
OI0002298,O001899,P007,2,4275.0,0.05
OI0002299,O001899,P004,1,25200.0,0.1
OI0002300,O001900,P001,3,7225.0,0.15
OI0002301,O001901,P010,2,5525.0,0.15
OI0002302,O001901,P008,1,18000.0,0.0
OI0002303,O001902,P007,1,4050.0,0.1
OI0002304,O001903,P001,2,7650.0,0.1
OI0002305,O001904,P010,2,6500.0,0.0
OI0002306,O001904,P002,2,58500.0,0.1
OI0002307,O001905,P006,2,13500.0,0.1
OI0002308,O001906,P006,1,14250.0,0.05
OI0002309,O001906,P001,1,8075.0,0.05
OI0002310,O001907,P004,3,28000.0,0.0
OI0002311,O001908,P004,3,26600.0,0.05
OI0002312,O001909,P010,1,6500.0,0.0
OI0002313,O001910,P001,1,7650.0,0.1
OI0002314,O001911,P007,1,3825.0,0.15
OI0002315,O001912,P006,2,15000.0,0.0
OI0002316,O001913,P008,1,16200.0,0.1
OI0002317,O001914,P005,1,46800.0,0.1
OI0002318,O001915,P005,3,52000.0,0.0
OI0002319,O001916,P001,2,8500.0,0.0
OI0002320,O001917,P007,2,4500.0,0.0
OI0002321,O001918,P002,1,55250.0,0.15
OI0002322,O001919,P001,3,7225.0,0.15
OI0002323,O001920,P009,2,17600.0,0.2
OI0002324,O001920,P004,1,26600.0,0.05
OI0002325,O001921,P009,3,22000.0,0.0
OI0002326,O001922,P006,3,15000.0,0.0
OI0002327,O001922,P002,2,61750.0,0.05
OI0002328,O001923,P006,2,14250.0,0.05
OI0002329,O001924,P012,2,2125.0,0.15
OI0002330,O001925,P002,1,65000.0,0.0
OI0002331,O001926,P001,3,7650.0,0.1
OI0002332,O001926,P003,2,12000.0,0.0
OI0002333,O001927,P006,2,12750.0,0.15
OI0002334,O001928,P004,3,28000.0,0.0
OI0002335,O001928,P001,2,7650.0,0.1
OI0002336,O001929,P006,3,14250.0,0.05
OI0002337,O001930,P004,2,28000.0,0.0
OI0002338,O001931,P003,2,9600.0,0.2
OI0002339,O001932,P009,2,22000.0,0.0
OI0002340,O001932,P010,1,6500.0,0.0
OI0002341,O001933,P009,3,18700.0,0.15
OI0002342,O001934,P002,1,58500.0,0.1
OI0002343,O001935,P007,1,4275.0,0.05
OI0002344,O001935,P001,2,7650.0,0.1
OI0002345,O001936,P010,2,5200.0,0.2
OI0002346,O001937,P010,1,6500.0,0.0
OI0002347,O001938,P010,2,6500.0,0.0
OI0002348,O001939,P012,1,2500.0,0.0
OI0002349,O001939,P009,2,22000.0,0.0
OI0002350,O001940,P004,1,28000.0,0.0
OI0002351,O001941,P008,3,18000.0,0.0
OI0002352,O001941,P012,2,2125.0,0.15
OI0002353,O001942,P001,2,8500.0,0.0
OI0002354,O001942,P004,2,28000.0,0.0
OI0002355,O001943,P008,3,15300.0,0.15
OI0002356,O001944,P004,1,25200.0,0.1
OI0002357,O001945,P009,3,19800.0,0.1
OI0002358,O001946,P009,3,22000.0,0.0
OI0002359,O001947,P007,1,4275.0,0.05
OI0002360,O001948,P005,3,52000.0,0.0
OI0002361,O001949,P007,1,4500.0,0.0
OI0002362,O001950,P009,3,22000.0,0.0
OI0002363,O001950,P002,1,58500.0,0.1
OI0002364,O001951,P007,3,4500.0,0.0
OI0002365,O001952,P002,2,65000.0,0.0
OI0002366,O001953,P003,2,10800.0,0.1
OI0002367,O001954,P007,3,4500.0,0.0
OI0002368,O001954,P011,3,24000.0,0.0
OI0002369,O001955,P009,3,22000.0,0.0
OI0002370,O001956,P010,3,5525.0,0.15
OI0002371,O001957,P006,1,14250.0,0.05
OI0002372,O001958,P011,3,24000.0,0.0
OI0002373,O001958,P003,1,11400.0,0.95
OI0002374,O001959,P006,3,14250.0,0.05
OI0002375,O001960,P009,1,22000.0,0.0
OI0002376,O001961,P006,1,12750.0,0.15
OI0002377,O001962,P010,1,6500.0,0.0
OI0002378,O001963,P010,-1,6175.0,0.05
OI0002379,O001964,P004,2,23800.0,0.15
OI0002380,O001964,P011,3,24000.0,0.0
OI0002381,O001965,P007,1,4050.0,0.1
OI0002382,O001966,P007,2,4500.0,0.0
OI0002383,O001967,P002,2,65000.0,0.0
OI0002384,O001968,P001,3,8500.0,0.0
OI0002385,O001969,P001,1,8500.0,0.0
OI0002386,O001970,P010,2,5850.0,0.1
OI0002387,O001971,P006,1,15000.0,0.0
OI0002388,O001972,P001,1,7650.0,0.1
OI0002389,O001972,P003,3,12000.0,0.0
OI0002390,O001973,P002,2,65000.0,0.0
OI0002391,O001973,P009,2,19800.0,0.1
OI0002392,O001974,P012,3,2500.0,0.0
OI0002393,O001975,P008,1,18000.0,0.0
OI0002394,O001975,P002,2,61750.0,0.05
OI0002395,O001976,P005,3,44200.0,0.15
OI0002396,O001977,P008,3,18000.0,0.0
OI0002397,O001978,P010,3,6500.0,0.0
OI0002398,O001978,P011,3,24000.0,0.0
OI0002399,O001979,P001,3,8500.0,0.0
OI0002400,O001980,P007,2,4500.0,0.0
OI0002401,O001981,P004,3,28000.0,0.0
OI0002402,O001982,P004,1,28000.0,0.0
OI0002403,O001983,P004,2,25200.0,0.1
OI0002404,O001984,P004,2,28000.0,0.0
OI0002405,O001985,P004,2,25200.0,0.1
OI0002406,O001986,P011,2,20400.0,0.15
OI0002407,O001987,P001,3,8075.0,0.05
OI0002408,O001988,P006,2,12000.0,0.2
OI0002409,O001989,P011,3,22800.0,0.05
OI0002410,O001990,P004,3,28000.0,0.0
OI0002411,O001991,P012,2,2250.0,0.1
OI0002412,O001991,P002,1,61750.0,0.05
OI0002413,O001992,P004,1,28000.0,0.0
OI0002414,O001993,P004,1,28000.0,0.0
OI0002415,O001994,P009,3,18700.0,0.15
OI0002416,O001995,P008,1,18000.0,0.0
OI0002417,O001996,P001,1,8500.0,0.0
OI0002418,O001996,P005,3,46800.0,0.1
OI0002419,O001997,P004,3,25200.0,0.1
OI0002420,O001998,P001,1,7650.0,0.1
OI0002421,O001998,P010,2,5850.0,0.1
OI0002422,O001999,P006,2,12000.0,0.2
OI0002423,O002000,P003,1,12000.0,0.0
OI0002424,O002001,P002,2,65000.0,0.0
OI0002425,O002002,P004,3,23800.0,0.15
OI0002426,O002003,P002,3,52000.0,0.2
OI0002427,O002004,P006,1,12750.0,0.15
OI0002428,O002005,P012,1,2000.0,0.2
OI0002429,O002006,P009,1,19800.0,0.1
OI0002430,O002006,P012,1,2500.0,0.0
OI0002431,O002007,P005,2,52000.0,0.0
OI0002432,O002008,P007,3,4050.0,0.1
OI0002433,O002009,P007,1,3825.0,0.15
OI0002434,O002010,P003,2,11400.0,0.05
OI0002435,O002010,P008,3,15300.0,0.15
OI0002436,O002011,P010,3,6500.0,0.0
OI0002437,O002012,P005,1,49400.0,0.05
OI0002438,O002012,P010,1,6500.0,0.0
OI0002439,O002013,P011,2,21600.0,0.1
OI0002440,O002014,P012,3,2500.0,0.0
OI0002441,O002015,P003,3,12000.0,0.0
OI0002442,O002016,P001,3,8075.0,0.05
OI0002443,O002017,P011,3,20400.0,0.15
OI0002444,O002018,P008,3,17100.0,0.05
OI0002445,O002019,P004,2,23800.0,0.15
OI0002446,O002019,P005,2,52000.0,0.0
OI0002447,O002020,P004,1,23800.0,0.15
OI0002448,O002021,P012,1,2250.0,0.1
OI0002449,O002021,P005,1,49400.0,0.05
OI0002450,O002022,P001,2,8500.0,0.0
OI0002451,O002023,P009,2,22000.0,0.0
OI0002452,O002024,P001,2,7225.0,0.15
OI0002453,O002025,P009,2,22000.0,0.0
OI0002454,O002026,P006,1,15000.0,0.0
OI0002455,O002027,P001,3,8075.0,0.05
OI0002456,O002028,P008,3,16200.0,0.1
OI0002457,O002029,P008,3,17100.0,0.05
OI0002458,O002030,P003,3,10200.0,0.15
OI0002459,O002031,P001,3,7225.0,0.15
OI0002460,O002032,P001,3,8075.0,0.05
OI0002461,O002033,P003,2,10800.0,0.1
OI0002462,O002033,P002,3,61750.0,0.05
OI0002463,O002034,P007,3,4275.0,0.05
OI0002464,O002034,P011,1,21600.0,0.1
OI0002465,O002035,P004,2,26600.0,0.05
OI0002466,O002036,P005,3,46800.0,0.1
OI0002467,O002037,P006,1,15000.0,0.0
OI0002468,O002038,P010,1,6175.0,0.05
OI0002469,O002038,P007,2,4275.0,0.05
OI0002470,O002039,P006,1,15000.0,0.0
OI0002471,O002040,P011,1,20400.0,0.15
OI0002472,O002041,P010,2,6500.0,0.0
OI0002473,O002042,P007,2,4500.0,0.0
OI0002474,O002043,P002,2,65000.0,0.0
OI0002475,O002044,P006,2,12750.0,0.15
OI0002476,O002044,P004,1,23800.0,0.15
OI0002477,O002045,P005,1,52000.0,0.0
OI0002478,O002046,P003,2,12000.0,0.0
OI0002479,O002047,P004,1,28000.0,0.0
OI0002480,O002048,P011,2,22800.0,0.05
OI0002481,O002049,P006,3,13500.0,0.1
OI0002482,O002050,P001,3,8075.0,0.05
OI0002483,O002051,P001,3,7650.0,0.1
OI0002484,O002052,P008,2,18000.0,0.0
OI0002485,O002053,P009,1,20900.0,0.05
OI0002486,O002054,P009,3,19800.0,0.1
OI0002487,O002055,P004,2,25200.0,0.1
OI0002488,O002056,P002,1,61750.0,0.05
OI0002489,O002057,P001,1,7225.0,0.15
OI0002490,O002057,P006,3,15000.0,0.0
OI0002491,O002058,P005,2,49400.0,0.05
OI0002492,O002059,P009,1,20900.0,0.05
OI0002493,O002060,P009,2,19800.0,0.1
OI0002494,O002060,P006,1,13500.0,0.1
OI0002495,O002061,P003,2,12000.0,0.0
OI0002496,O002062,P003,2,12000.0,0.0
OI0002497,O002062,P007,2,4050.0,0.1
OI0002498,O002063,P001,2,8500.0,0.0
OI0002499,O002064,P005,3,52000.0,0.0
OI0002500,O002065,P010,1,6500.0,0.0
OI0002501,O002066,P012,3,2375.0,0.05
OI0002502,O002066,P007,3,4500.0,0.0
OI0002503,O002067,P012,1,2500.0,0.0
OI0002504,O002067,P005,1,49400.0,0.05
OI0002505,O002068,P001,2,8500.0,0.0
OI0002506,O002068,P007,3,4275.0,0.05
OI0002507,O002069,P001,1,8500.0,0.0
OI0002508,O002070,P004,2,25200.0,0.1
OI0002509,O002071,P011,1,21600.0,0.1
OI0002510,O002072,P005,3,46800.0,0.1
OI0002511,O002073,P008,2,18000.0,0.0
