review_id,order_id,review_score,review_date,review_text
R001548,O000559,3.0,2026-07-20,Good quality
R001549,O006062,5.0,2026-06-19,Fast delivery
R001550,O004538,5.0,2026-03-20,Fast delivery
R001551,O001372,5.0,2026-08-08,Fast delivery
R001552,O006724,3.0,2026-04-22,Great value
R001553,O006779,3.0,2026-01-05,Average experience
R001554,O000908,4.0,2026-01-10,Not as expected
R001555,O003151,3.0,2026-01-16,Not as expected
R001556,O001434,4.0,2026-04-23,Great value
R001557,O001872,5.0,2026-05-05,Great value
R001558,O006106,4.0,2026-06-18,Late delivery
R001559,O003826,4.0,2026-04-23,Fast delivery
R001560,O003781,5.0,2026-04-19,Not as expected
R001561,O004085,4.0,2026-03-11,Damaged package
R001562,O005832,4.0,2026-08-29,Late delivery
R001563,O003019,5.0,2026-05-08,Great value
R001564,O004319,3.0,2026-03-07,Late delivery
R001565,O000927,2.0,2026-01-23,Average experience
R001566,O003579,3.0,2026-07-03,Average experience
R001567,O001818,4.0,2026-02-24,Great value
R001568,O006879,5.0,2026-03-21,Late delivery
R001569,O000016,5.0,2026-07-04,Late delivery
R001570,O006511,2.0,2026-08-07,Damaged package
R001571,O000316,5.0,2026-05-07,Average experience
R001572,O004473,5.0,2026-01-15,Fast delivery
R001573,O005114,3.0,2026-02-08,Not as expected
R001574,O001162,4.0,2026-07-05,Damaged package
R001575,O003296,4.0,2026-05-02,Fast delivery
R001576,O001802,3.0,2026-02-12,Good quality
R001577,O002339,4.0,2026-03-19,Late delivery
R001578,O001363,3.0,2026-07-07,Average experience
R001579,O001922,4.0,2026-01-15,Good quality
R001580,O001213,4.0,2026-07-26,Great value
R001581,O003948,4.0,2026-04-05,Late delivery
R001582,O005479,4.0,2026-06-11,Fast delivery
R001583,O001892,4.0,2026-05-12,Excellent product
R001584,O005592,3.0,2026-06-17,Average experience
R001585,O005983,1.0,2026-05-28,Excellent product
R001586,O006917,4.0,2026-06-29,Good quality
R001587,O001171,4.0,2026-01-14,Good quality
R001588,O003263,2.0,2026-04-24,Good quality
R001589,O004002,4.0,2026-06-08,Not as expected
R001590,O004595,5.0,2026-02-11,Not as expected
R001591,O007163,4.0,2026-01-07,Great value
R001592,O005406,5.0,2026-03-28,Good quality
R001593,O001324,5.0,2026-07-21,Great value
R001594,O005323,5.0,2026-07-11,Good quality
R001595,O001966,4.0,2026-08-27,Excellent product
R001596,O002652,5.0,2026-02-15,Average experience
R001597,O002081,4.0,2026-03-18,Damaged package
R001598,O002690,3.0,2026-06-26,Average experience
R001599,O001870,3.0,2026-06-07,Great value
R001600,O000388,4.0,2026-07-10,Excellent product
R001601,O005973,5.0,2026-07-24,Fast delivery
R001602,O001033,2.0,2026-08-05,Late delivery
R001603,O004625,4.0,2026-06-24,Damaged package
R001604,O005514,4.0,2026-03-22,Excellent product
R001605,O006148,5.0,2026-07-18,Excellent product
R001606,O004776,4.0,2026-03-04,Late delivery
R001607,O006775,4.0,2026-01-23,Damaged package
R001608,O003004,5.0,2026-01-26,Not as expected
R001609,O002111,3.0,2026-04-09,Good quality
R001610,O001011,4.0,2026-06-21,Not as expected
R001611,O003024,1.0,2026-03-21,Average experience
R001612,O000932,1.0,2026-04-15,Fast delivery
R001613,O002155,4.0,2026-03-09,Great value
R001614,O000692,5.0,2026-05-22,Fast delivery
R001615,O000534,4.0,2026-03-24,Fast delivery
R001616,O005503,4.0,2026-01-09,Damaged package
R001617,O004479,4.0,2026-03-23,Great value
R001618,O003919,4.0,2026-03-08,Late delivery
R001619,O000653,4.0,2026-07-03,Damaged package
R001620,O000034,5.0,2026-03-02,Not as expected
R001621,O003134,4.0,2026-05-03,Average experience
R001622,O000045,5.0,2026-03-24,Great value
R001623,O003571,4.0,2026-02-20,Damaged package
R001624,O005195,3.0,2026-03-26,Not as expected
R001625,O000965,2.0,2026-03-13,Great value
R001626,O005313,4.0,2026-02-23,Fast delivery
R001627,O006411,5.0,2026-07-16,Good quality
R001628,O006346,4.0,2026-02-17,Fast delivery
R001629,O002754,5.0,2026-03-10,Damaged package
R001630,O006105,3.0,2026-06-15,Excellent product
R001631,O004451,4.0,2026-06-29,Great value
R001632,O002953,4.0,2026-01-24,Excellent product
R001633,O002861,4.0,2026-02-12,Average experience
R001634,O005361,4.0,2026-08-21,Damaged package
R001635,O002437,5.0,2026-02-26,Great value
R001636,O002692,5.0,2026-07-29,Fast delivery
R001637,O000027,,2026-03-29,Good quality
R001638,O003795,4.0,2026-07-12,Good quality
R001639,O000064,5.0,2026-08-28,Damaged package
R001640,O001045,5.0,2026-01-28,Late delivery
R001641,O002826,3.0,2026-01-10,Fast delivery
R001642,O003321,5.0,2026-04-04,Great value
R001643,O002796,2.0,2026-03-20,Excellent product
R001644,O001455,3.0,2026-01-20,Good quality
R001645,O000228,5.0,2026-08-24,Fast delivery
R001646,O002487,2.0,2026-05-12,Excellent product
R001647,O003899,5.0,2026-06-16,Great value
R001648,O003746,5.0,2026-07-27,Average experience
R001649,O004491,5.0,2026-01-06,Not as expected
R001650,O003347,4.0,2026-08-05,Good quality
R001651,O002023,5.0,2026-04-11,Not as expected
R001652,O002318,5.0,2026-07-21,Damaged package
R001653,O000970,5.0,2026-02-20,Great value
R001654,O004707,4.0,2026-08-30,Excellent product
R001655,O002352,5.0,2026-01-23,Damaged package
R001656,O002277,4.0,2026-02-12,Good quality
R001657,O002030,3.0,2026-06-10,Average experience
R001658,O004921,5.0,2026-02-15,Great value
R001659,O005095,4.0,2026-02-05,Great value
R001660,O006640,3.0,2026-08-17,Damaged package
R001661,O004658,4.0,2026-08-22,Average experience
R001662,O004594,5.0,2026-06-22,Late delivery
R001663,O006138,5.0,2026-01-30,Not as expected
R001664,O006918,3.0,2026-05-15,Not as expected
R001665,O004246,5.0,2026-03-25,Not as expected
R001666,O001791,3.0,2026-01-14,Excellent product
R001667,O006726,4.0,2026-02-11,Damaged package
R001668,O000253,3.0,2026-05-08,Not as expected
R001669,O002120,3.0,2026-08-15,Damaged package
R001670,O004656,5.0,2026-04-22,Not as expected
R001671,O001579,4.0,2026-05-24,Fast delivery
R001672,O002621,5.0,2026-03-15,Good quality
R001673,O005385,4.0,2026-05-02,Excellent product
R001674,O003471,1.0,2026-04-13,Damaged package
R001675,O006846,4.0,2026-03-31,Fast delivery
R001676,O001887,4.0,2026-07-05,Average experience
R001677,O004529,3.0,2026-08-22,Great value
R001678,O006318,3.0,2026-02-23,Not as expected
R001679,O007037,4.0,2026-04-11,Good quality
R001680,O005810,5.0,2026-04-18,Fast delivery
R001681,O007108,4.0,2026-04-11,Not as expected
R001682,O006792,4.0,2026-01-27,Excellent product
R001683,O003825,2.0,2026-06-03,Not as expected
R001684,O000642,5.0,2026-04-06,Fast delivery
R001685,O005322,5.0,2026-05-31,Damaged package
R001686,O005366,4.0,2026-06-28,Average experience
R001687,O001761,4.0,2026-03-03,Excellent product
R001688,O000298,2.0,2026-01-22,Not as expected
R001689,O000304,5.0,2026-01-18,Late delivery
R001690,O003937,4.0,2026-08-16,Not as expected
R001691,O007076,3.0,2026-07-21,Not as expected
R001692,O007015,5.0,2026-07-05,Good quality
R001693,O002311,5.0,2026-02-02,Late delivery
R001694,O003845,3.0,2026-07-15,Not as expected
R001695,O003003,4.0,2026-02-16,Not as expected
R001696,O000656,4.0,2026-05-03,Excellent product
R001697,O002200,4.0,2026-02-24,Good quality
R001698,O004790,5.0,2026-04-04,Fast delivery
R001699,O004933,5.0,2026-07-07,Not as expected
R001700,O002169,5.0,2026-03-04,Not as expected
R001701,O000241,4.0,2026-06-05,Not as expected
R001702,O000784,5.0,2026-08-19,Excellent product
R001703,O001355,3.0,2026-08-30,Not as expected
R001704,O001019,3.0,2026-05-13,Good quality
R001705,O003299,4.0,2026-08-30,Late delivery
R001706,O000978,4.0,2026-05-22,Average experience
R001707,O000810,1.0,2026-03-05,Damaged package
R001708,O005248,4.0,2026-02-06,Great value
R001709,O001993,1.0,2026-05-08,Excellent product
R001710,O000258,3.0,2026-03-17,Late delivery
R001711,O001600,4.0,2026-07-04,Average experience
R001712,O000894,5.0,2026-02-18,Good quality
R001713,O005815,3.0,2026-08-12,Late delivery
R001714,O006504,4.0,2026-03-30,Good quality
R001715,O005591,4.0,2026-01-17,Late delivery
R001716,O007052,3.0,2026-07-10,Not as expected
R001717,O003800,2.0,2026-02-15,Good quality
R001718,O001955,1.0,2026-01-27,Good quality
R001719,O001621,5.0,2026-02-26,Fast delivery
R001720,O003264,1.0,2026-04-10,Average experience
R001721,O003459,4.0,2026-08-31,Damaged package
R001722,O006849,1.0,2026-06-27,Great value
R001723,O005329,5.0,2026-07-13,Damaged package
R001724,O006836,4.0,2026-02-17,Average experience
R001725,O003997,5.0,2026-03-28,Average experience
R001726,O001358,5.0,2026-02-09,Late delivery
R001727,O002848,5.0,2026-02-25,Great value
R001728,O006210,2.0,2026-05-25,Average experience
R001729,O002551,4.0,2026-07-05,Good quality
R001730,O006169,5.0,2026-07-26,Great value
R001731,O002604,2.0,2026-01-16,Excellent product
R001732,O005873,3.0,2026-07-03,Late delivery
R001733,O005133,4.0,2026-04-01,Not as expected
R001734,O003079,5.0,2026-02-03,Late delivery
R001735,O002579,5.0,2026-02-26,Damaged package
R001736,O004901,5.0,2026-02-17,Average experience
R001737,O004740,3.0,2026-03-28,Late delivery
R001738,O004813,5.0,2026-08-26,Not as expected
R001739,O000368,2.0,2026-04-06,Not as expected
R001740,O005519,5.0,2026-03-24,Damaged package
R001741,O005026,4.0,2026-08-05,Damaged package
R001742,O006780,5.0,2026-08-11,Average experience
R001743,O004195,5.0,2026-07-13,Average experience
R001744,O003393,4.0,2026-07-17,Excellent product
R001745,O007000,4.0,2026-01-11,Damaged package
R001746,O006721,4.0,2026-07-22,Not as expected
R001747,O002795,2.0,2026-06-24,Average experience
R001748,O001093,5.0,2026-03-23,Good quality
R001749,O005028,5.0,2026-06-18,Average experience
R001750,O000125,5.0,2026-05-07,Average experience
R001751,O003521,5.0,2026-01-02,Late delivery
R001752,O005247,3.0,2026-07-30,Great value
R001753,O004385,2.0,2026-07-17,Late delivery
R001754,O005268,,2026-06-09,Fast delivery
R001755,O006113,4.0,2026-06-01,Fast delivery
R001756,O005608,5.0,2026-08-30,Good quality
R001757,O001554,5.0,2026-07-20,Average experience
R001758,O006688,1.0,2026-07-30,Fast delivery
R001759,O004295,4.0,2026-04-25,Damaged package
R001760,O000599,3.0,2026-02-11,Great value
R001761,O000076,3.0,2026-05-17,Average experience
R001762,O001340,5.0,2026-04-13,Average experience
R001763,O001417,5.0,2026-05-14,Damaged package
R001764,O004630,4.0,2026-08-09,Excellent product
R001765,O005838,1.0,2026-05-02,Damaged package
R001766,O005868,4.0,2026-01-19,Not as expected
R001767,O004954,5.0,2026-07-27,Great value
R001768,O004158,4.0,,Average experience
R001769,O003894,5.0,2026-03-26,Late delivery
R001770,O000150,4.0,2026-06-10,Fast delivery
R001771,O003154,4.0,2026-01-14,Excellent product
R001772,O001558,4.0,2026-08-02,Average experience
R001773,O006027,5.0,2026-02-01,Damaged package
R001774,O000454,5.0,2026-03-04,Late delivery
R001775,O001833,4.0,2026-05-08,Damaged package
R001776,O002032,5.0,2026-04-15,Late delivery
R001777,O000416,5.0,2026-03-23,Excellent product
R001778,O003662,5.0,2026-03-13,Damaged package
R001779,O000809,5.0,2026-06-19,Not as expected
R001780,O005757,3.0,2026-04-12,Good quality
R001781,O004303,1.0,2026-07-24,Damaged package
R001782,O005101,2.0,2026-03-06,Late delivery
R001783,O006419,4.0,2026-08-06,Damaged package
R001784,O001120,5.0,2026-07-12,Damaged package
R001785,O003411,2.0,2026-08-25,Average experience
R001786,O000811,4.0,2026-03-16,Late delivery
R001787,O004237,4.0,2026-03-24,Not as expected
R001788,O001130,4.0,2026-05-16,Excellent product
R001789,O000835,4.0,2026-06-22,Excellent product
R001790,O002250,3.0,2026-03-19,Not as expected
R001791,O006588,1.0,2026-05-02,Not as expected
R001792,O006883,3.0,2026-02-13,Fast delivery
R001793,O002113,1.0,2026-07-31,Good quality
R001794,O001236,4.0,2026-05-09,Damaged package
R001795,O001226,4.0,2026-06-01,Late delivery
R001796,O004688,4.0,2026-07-16,Great value
R001797,O001980,5.0,2026-04-20,Damaged package
R001798,O002466,2.0,2026-07-31,Good quality
R001799,O006268,4.0,2026-04-11,Great value
R001800,O006878,3.0,2026-08-21,Fast delivery
R001801,O004388,4.0,2026-04-06,Not as expected
R001802,O006218,5.0,2026-02-25,Not as expected
R001803,O001917,4.0,2026-03-23,Excellent product
R001804,O006099,4.0,2026-08-29,Fast delivery
R001805,O002299,4.0,2026-08-14,Damaged package
R001806,O001028,4.0,2026-07-13,Late delivery
R001807,O004079,5.0,2026-05-08,Late delivery
R001808,O003803,4.0,2026-07-15,Excellent product
R001809,O001658,2.0,2026-05-30,Good quality
R001810,O000350,5.0,2026-03-09,Damaged package
R001811,O000453,2.0,2026-08-25,Late delivery
R001812,O000663,4.0,2026-01-13,Excellent product
R001813,O000173,4.0,2026-03-29,Great value
R001814,O001406,4.0,2026-05-09,Average experience
R001815,O001913,5.0,2026-05-10,Average experience
R001816,O004349,3.0,2026-06-07,Not as expected
R001817,O004652,4.0,2026-04-09,Excellent product
R001818,O000423,4.0,2026-01-26,Great value
R001819,O002139,4.0,2026-07-31,Great value
R001820,O006692,1.0,2026-05-09,Good quality
R001821,O000882,4.0,2026-03-24,Fast delivery
R001822,O007010,5.0,2026-06-25,Good quality
R001823,O001254,3.0,2026-05-24,Fast delivery
R001824,O002955,5.0,2026-07-12,Not as expected
R001825,O006354,5.0,2026-05-27,Excellent product
R001826,O002345,5.0,2026-05-09,Good quality
R001827,O004218,4.0,2026-04-14,Average experience
R001828,O006762,5.0,2026-01-24,Fast delivery
R001829,O006325,3.0,2026-08-17,Damaged package
R001830,O000103,4.0,2026-02-12,Not as expected
R001831,O004727,4.0,2026-08-11,Late delivery
R001832,O006844,5.0,2026-08-04,Damaged package
R001833,O006829,3.0,2026-08-31,Excellent product
R001834,O007071,4.0,2026-06-28,Damaged package
R001835,O002183,5.0,2026-06-24,Great value
R001836,O002576,4.0,2026-08-18,Late delivery
R001837,O001581,4.0,2026-07-22,Late delivery
R001838,O003772,2.0,2026-03-02,Late delivery
R001839,O004140,5.0,2026-04-26,Damaged package
R001840,O003307,5.0,2026-05-19,Late delivery
R001841,O003406,5.0,2026-03-22,Great value
R001842,O002150,4.0,2026-03-01,Damaged package
R001843,O005308,2.0,2026-03-28,Late delivery
R001844,O000136,5.0,2026-08-06,Late delivery
R001845,O002655,5.0,,Fast delivery
R001846,O004026,5.0,2026-05-27,Excellent product
R001847,O001311,1.0,2026-06-06,Damaged package
R001848,O006477,4.0,2026-07-24,Good quality
R001849,O004802,3.0,2026-04-26,Damaged package
R001850,O006839,4.0,2026-03-22,Excellent product
R001851,O006934,5.0,2026-02-14,Average experience
R001852,O003998,5.0,2026-06-15,Not as expected
R001853,O004297,3.0,2026-08-03,Damaged package
R001854,O004106,4.0,2026-08-13,Good quality
R001855,O003883,4.0,2026-04-12,Not as expected
R001856,O003291,4.0,2026-03-16,Good quality
R001857,O003656,2.0,2026-05-20,Good quality
R001858,O000808,4.0,2026-02-17,Excellent product
R001859,O004756,4.0,2026-06-16,Good quality
R001860,O000463,2.0,2026-04-11,Fast delivery
R001861,O000880,2.0,2026-02-15,Damaged package
R001862,O003892,,2026-02-01,Not as expected
R001863,O002987,4.0,2026-02-15,Late delivery
R001864,O005418,3.0,2026-01-18,Average experience
R001865,O005946,5.0,2026-04-15,Good quality
R001866,O003704,5.0,2026-05-12,Not as expected
R001867,O000800,3.0,2026-01-15,Fast delivery
R001868,O000355,5.0,2026-03-16,Excellent product
R001869,O005243,4.0,2026-02-21,Fast delivery
R001870,O001074,4.0,2026-02-02,Excellent product
R001871,O003259,5.0,2026-05-03,Fast delivery
R001872,O003951,4.0,2026-01-20,Fast delivery
R001873,O000145,4.0,2026-06-15,Damaged package
R001874,O000381,1.0,2026-07-03,Average experience
R001875,O001341,5.0,2026-07-31,Great value
R001876,O002522,3.0,2026-08-22,Excellent product
R001877,O005395,4.0,2026-01-25,Not as expected
R001878,O000122,5.0,2026-07-26,Good quality
R001879,O002441,2.0,2026-02-03,Late delivery
R001880,O003942,5.0,2026-05-18,Late delivery
R001881,O001883,4.0,2026-02-23,Damaged package
R001882,O001361,4.0,2026-07-16,Fast delivery
R001883,O000419,5.0,2026-02-16,Excellent product
R001884,O003823,4.0,2026-02-08,Not as expected
R001885,O005674,3.0,2026-01-19,Good quality
R001886,O001515,3.0,2026-05-19,Average experience
R001887,O006009,4.0,2026-05-24,Late delivery
R001888,O002414,5.0,2026-08-12,Not as expected
R001889,O002334,3.0,2026-01-20,Late delivery
R001890,O004539,5.0,2026-05-31,Not as expected
R001891,O000556,4.0,2026-02-28,Average experience
R001892,O006330,5.0,2026-07-08,Great value
R001893,O004374,5.0,2026-04-27,Great value
R001894,O002743,1.0,2026-08-25,Average experience
R001895,O001486,5.0,2026-01-01,Average experience
R001896,O005129,5.0,2026-05-14,Not as expected
R001897,O001273,5.0,2026-02-09,Damaged package
R001898,O006747,4.0,2026-05-21,Damaged package
R001899,O001412,4.0,2026-02-12,Average experience
R001900,O007093,4.0,2026-04-08,Damaged package
R001901,O006577,2.0,2026-02-13,Late delivery
R001902,O001472,3.0,2026-07-28,Great value
R001903,O002909,5.0,2026-03-31,Damaged package
R001904,O005629,4.0,2026-04-09,Damaged package
R001905,O005197,3.0,2026-04-22,Not as expected
R001906,O005764,5.0,2026-05-29,Late delivery
R001907,O004252,3.0,2026-02-08,Good quality
R001908,O003464,5.0,2026-04-19,Excellent product
R001909,O005015,5.0,2026-04-18,Excellent product
R001910,O005947,5.0,2026-01-07,Late delivery
R001911,O005836,4.0,2026-08-15,Damaged package
R001912,O003015,4.0,2026-03-22,Late delivery
R001913,O001841,2.0,2026-05-30,Fast delivery
R001914,O006761,5.0,2026-08-01,Great value
R001915,O000982,4.0,2026-07-20,Not as expected
R001916,O001733,4.0,2026-03-27,Great value
R001917,O006110,2.0,2026-02-23,Damaged package
R001918,O006211,3.0,2026-04-26,Great value
R001919,O003414,5.0,2026-01-28,Damaged package
R001920,O006351,4.0,2026-07-10,Great value
R001921,O001269,4.0,2026-07-10,Good quality
R001922,O000415,3.0,2026-07-12,Average experience
R001923,O002599,5.0,2026-05-25,Late delivery
R001924,O000269,5.0,2026-06-26,Good quality
R001925,O002819,4.0,2026-05-05,Excellent product
R001926,O002880,5.0,2026-01-09,Late delivery
R001927,O005966,4.0,2026-04-10,Average experience
R001928,O000655,5.0,2026-06-29,Average experience
R001929,O006446,3.0,2026-08-13,Damaged package
R001930,O006443,4.0,2026-04-16,Good quality
R001931,O003616,4.0,2026-07-28,Fast delivery
R001932,O004920,3.0,2026-06-23,Great value
R001933,O002459,4.0,2026-05-10,Excellent product
R001934,O004732,5.0,2026-01-15,Not as expected
R001935,O000774,3.0,2026-01-10,Fast delivery
R001936,O002575,4.0,2026-06-28,Good quality
R001937,O000590,5.0,2026-03-18,Late delivery
R001938,O005310,4.0,2026-04-27,Excellent product
R001939,O004506,5.0,2026-02-23,Great value
R001940,O002288,5.0,2026-02-28,Good quality
R001941,O004185,3.0,2026-05-28,Late delivery
R001942,O003194,5.0,2026-01-02,Good quality
R001943,O000602,5.0,2026-07-06,Great value
R001944,O006205,5.0,2026-08-15,Damaged package
R001945,O003498,2.0,2026-07-15,Not as expected
R001946,O005163,3.0,2026-02-28,Excellent product
R001947,O000702,1.0,2026-06-25,Great value
R001948,O004059,4.0,2026-07-24,Great value
R001949,O006310,4.0,2026-02-10,Great value
R001950,O004336,4.0,2026-05-29,Good quality
R001951,O000678,3.0,2026-07-10,Not as expected
R001952,O002878,5.0,2026-06-11,Average experience
R001953,O005372,5.0,2026-06-15,Average experience
R001954,O005082,2.0,2026-02-24,Fast delivery
R001955,O006861,3.0,2026-05-25,Not as expected
