payment_id,order_id,payment_method,payment_status,amount
PAY0001989,O001989,Cash on Delivery,Paid,68400.0
PAY0001990,O001990,Cash on Delivery,Paid,84000.0
PAY0001991,O001991,Card,Paid,66250.0
PAY0001992,O001992,Card,Paid,28000.0
PAY0001993,O001993,Cash on Delivery,Paid,28000.0
PAY0001994,O001994,Cash on Delivery,Paid,56100.0
PAY0001995,O001995,Cash on Delivery,Paid,18000.0
PAY0001996,O001996,Wallet,Pending,148900.0
PAY0001997,O001997,Card,Paid,75600.0
PAY0001998,O001998,Card,Paid,19350.0
PAY0001999,O001999,Card,Paid,24000.0
PAY0002000,O002000,Card,Paid,12000.0
PAY0002001,O002001,Card,Paid,130000.0
PAY0002002,O002002,Card,Paid,71400.0
PAY0002003,O002003,Wallet,Paid,156000.0
PAY0002004,O002004,Card,Paid,12750.0
PAY0002005,O002005,Wallet,Failed,2000.0
PAY0002006,O002006,Card,Paid,22300.0
PAY0002007,O002007,Cash on Delivery,Paid,104000.0
PAY0002008,O002008,Cash on Delivery,Paid,12150.0
PAY0002009,O002009,Card,Pending,3825.0
PAY0002010,O002010,Card,Paid,68700.0
PAY0002011,O002011,Cash on Delivery,Paid,19500.0
PAY0002012,O002012,Wallet,Paid,55900.0
PAY0002013,O002013,Bank Transfer,Paid,43200.0
PAY0002014,O002014,Cash on Delivery,Paid,7500.0
PAY0002015,O002015,Bank Transfer,Paid,36000.0
PAY0002016,O002016,Cash on Delivery,Paid,24225.0
PAY0002017,O002017,Cash on Delivery,Paid,61200.0
PAY0002018,O002018,Bank Transfer,Paid,51300.0
PAY0002019,O002019,Cash on Delivery,Paid,151600.0
PAY0002020,O002020,Cash on Delivery,Paid,23800.0
PAY0002021,O002021,Cash on Delivery,Paid,51650.0
PAY0002022,O002022,Cash on Delivery,Paid,17000.0
PAY0002023,O002023,Card,Paid,44000.0
PAY0002024,O002024,Cash on Delivery,Paid,14450.0
PAY0002025,O002025,Wallet,Paid,44000.0
PAY0002026,O002026,Cash on Delivery,Paid,15000.0
PAY0002027,O002027,Wallet,Paid,24225.0
PAY0002028,O002028,Bank Transfer,Paid,48600.0
PAY0002029,O002029,Cash on Delivery,Paid,51300.0
PAY0002030,O002030,Card,Paid,30600.0
PAY0002031,O002031,Cash on Delivery,Paid,21675.0
PAY0002032,O002032,Wallet,Pending,24225.0
PAY0002033,O002033,Card,Paid,206850.0
PAY0002034,O002034,Card,Paid,34425.0
PAY0002035,O002035,Card,Paid,53200.0
PAY0002036,O002036,Cash on Delivery,Paid,140400.0
PAY0002037,O002037,Cash on Delivery,Paid,15000.0
PAY0002038,O002038,Cash on Delivery,Paid,14725.0
PAY0002039,O002039,Cash on Delivery,Paid,15000.0
PAY0002040,O002040,Cash on Delivery,Paid,20400.0
PAY0002041,O002041,Card,Paid,13000.0
PAY0002042,O002042,Cash on Delivery,Paid,9000.0
PAY0002043,O002043,Cash on Delivery,Paid,130000.0
PAY0002044,O002044,Cash on Delivery,Pending,49300.0
PAY0002045,O002045,Cash on Delivery,Paid,52000.0
PAY0002046,O002046,Cash on Delivery,Paid,24000.0
PAY0002047,O002047,Cash on Delivery,Failed,28000.0
PAY0002048,O002048,Card,Paid,45600.0
PAY0002049,O002049,Bank Transfer,Paid,40500.0
PAY0002050,O002050,Wallet,Paid,24225.0
PAY0002051,O002051,Bank Transfer,Paid,22950.0
PAY0002052,O002052,Bank Transfer,Failed,36000.0
PAY0002053,O002053,Bank Transfer,Paid,20900.0
PAY0002054,O002054,Card,Paid,59400.0
PAY0002055,O002055,Wallet,Paid,50400.0
PAY0002056,O002056,Card,Paid,61750.0
PAY0002057,O002057,Card,Paid,52225.0
PAY0002058,O002058,Card,Paid,98800.0
PAY0002059,O002059,Cash on Delivery,Paid,20900.0
PAY0002060,O002060,Bank Transfer,Paid,53100.0
PAY0002061,O002061,Card,Paid,24000.0
PAY0002062,O002062,Wallet,Pending,32100.0
PAY0002063,O002063,Cash on Delivery,Paid,17000.0
PAY0002064,O002064,Wallet,Paid,156000.0
PAY0002065,O002065,Cash on Delivery,Paid,6500.0
PAY0002066,O002066,Cash on Delivery,Paid,20625.0
PAY0002067,O002067,Wallet,Paid,51900.0
PAY0002068,O002068,Wallet,Paid,29825.0
PAY0002069,O002069,Cash on Delivery,Paid,8500.0
PAY0002070,O002070,Card,Paid,50400.0
PAY0002071,O002071,Card,Paid,21600.0
PAY0002072,O002072,Card,Paid,140400.0
PAY0002073,O002073,Card,Paid,36000.0
PAY0002074,O002074,Cash on Delivery,Paid,7650.0
PAY0002075,O002075,Cash on Delivery,Paid,40500.0
PAY0002076,O002076,Cash on Delivery,Paid,10800.0
PAY0002077,O002077,Bank Transfer,Paid,25500.0
PAY0002078,O002078,Card,Paid,11400.0
PAY0002079,O002079,Bank Transfer,Paid,3825.0
PAY0002080,O002080,Bank Transfer,Paid,25500.0
PAY0002081,O002081,Cash on Delivery,Paid,50400.0
PAY0002082,O002082,Bank Transfer,Paid,66600.0
PAY0002083,O002083,Wallet,Paid,13000.0
PAY0002084,O002084,Cash on Delivery,Paid,83200.0
PAY0002085,O002085,Cash on Delivery,Paid,20400.0
PAY0002086,O002086,Cash on Delivery,Paid,13000.0
PAY0002087,O002087,Cash on Delivery,Paid,148200.0
PAY0002088,O002088,Wallet,Paid,25200.0
PAY0002089,O002089,Card,Paid,45900.0
PAY0002090,O002090,Card,Paid,79800.0
PAY0002091,O002091,Wallet,Paid,19500.0
PAY0002092,O002092,Bank Transfer,Paid,12350.0
PAY0002093,O002093,Card,Paid,130000.0
PAY0002094,O002094,Cash on Delivery,Paid,73650.0
PAY0002095,O002095,Card,Paid,4500.0
PAY0002096,O002096,Cash on Delivery,Paid,52800.0
PAY0002097,O002097,Wallet,Paid,75600.0
PAY0002098,O002098,Cash on Delivery,Paid,11400.0
PAY0002099,O002099,Wallet,Paid,52000.0
PAY0002100,O002100,Card,Paid,12825.0
PAY0002101,O002101,Cash on Delivery,Paid,4050.0
PAY0002102,O002102,Cash on Delivery,Pending,78300.0
PAY0002103,O002103,Card,Paid,47600.0
PAY0002104,O002104,Bank Transfer,Paid,25500.0
PAY0002105,O002105,Card,Paid,24300.0
PAY0002106,O002106,Bank Transfer,Paid,100000.0
PAY0002107,O002107,Card,Paid,98800.0
PAY0002108,O002108,Wallet,Paid,20500.0
PAY0002109,O002109,Bank Transfer,Paid,4275.0
PAY0002110,O002110,Bank Transfer,Paid,54000.0
PAY0002111,O002111,Cash on Delivery,Paid,56000.0
PAY0002112,O002112,Card,Paid,5525.0
PAY0002113,O002113,Cash on Delivery,Paid,83200.0
PAY0002114,O002114,Cash on Delivery,Paid,53500.0
PAY0002115,O002115,Card,Paid,115200.0
PAY0002116,O002116,Card,Paid,26600.0
PAY0002117,O002117,Cash on Delivery,Paid,48000.0
PAY0002118,O002118,Cash on Delivery,Paid,84000.0
PAY0002119,O002119,Bank Transfer,Paid,12000.0
PAY0002120,O002120,Bank Transfer,Paid,58500.0
PAY0002121,O002121,Cash on Delivery,Paid,4500.0
PAY0002122,O002122,Cash on Delivery,Paid,4500.0
PAY0002123,O002123,Bank Transfer,Paid,11050.0
PAY0002124,O002124,Card,Pending,22950.0
PAY0002125,O002125,Cash on Delivery,Paid,8750.0
PAY0002126,O002126,Card,Paid,72500.0
PAY0002127,O002127,Card,Paid,9000.0
PAY0002128,O002128,Cash on Delivery,Paid,4500.0
PAY0002129,O002129,Card,Paid,27000.0
PAY0002130,O002130,Bank Transfer,Paid,18000.0
PAY0002131,O002131,Bank Transfer,Paid,45000.0
PAY0002132,O002132,Bank Transfer,Paid,6375.0
PAY0002133,O002133,Cash on Delivery,Paid,29650.0
PAY0002134,O002134,Card,Paid,7500.0
PAY0002135,O002135,Card,Paid,113800.0
PAY0002136,O002136,Card,Paid,12000.0
PAY0002137,O002137,Card,Paid,11475.0
PAY0002138,O002138,Cash on Delivery,Paid,49400.0
PAY0002139,O002139,Card,Paid,56000.0
PAY0002140,O002140,Card,Paid,156000.0
PAY0002141,O002141,Card,Paid,198750.0
PAY0002142,O002142,Card,Paid,48750.0
PAY0002143,O002143,Card,Paid,9000.0
PAY0002144,O002144,Card,Failed,184275.0
PAY0002145,O002145,Card,Paid,17100.0
PAY0002146,O002146,Cash on Delivery,Paid,45000.0
PAY0002147,O002147,Cash on Delivery,Paid,25500.0
PAY0002148,O002148,Card,Paid,156000.0
PAY0002149,O002149,Card,Paid,141100.0
PAY0002150,O002150,Cash on Delivery,Paid,130000.0
PAY0002151,O002151,Cash on Delivery,Paid,13500.0
PAY0002152,O002152,Cash on Delivery,Paid,30000.0
PAY0002153,O002153,Card,Paid,24225.0
PAY0002154,O002154,Wallet,Paid,62700.0
PAY0002155,O002155,Card,Pending,30600.0
PAY0002156,O002156,Wallet,Paid,9000.0
PAY0002157,O002157,Cash on Delivery,Paid,45000.0
PAY0002158,O002158,Card,Paid,44200.0
PAY0002159,O002159,Card,Paid,72000.0
PAY0002160,O002160,Card,Paid,163125.0
PAY0002161,O002161,Cash on Delivery,Paid,16150.0
PAY0002162,O002162,Wallet,Paid,8500.0
PAY0002163,O002163,Bank Transfer,Paid,28800.0
PAY0002164,O002164,Wallet,Paid,62250.0
PAY0002165,O002165,Card,Paid,42750.0
PAY0002166,O002166,Card,Paid,8500.0
PAY0002167,O002167,Bank Transfer,Paid,30000.0
PAY0002168,O002168,Card,Paid,25500.0
PAY0002169,O002169,Card,Paid,41800.0
PAY0002170,O002170,Card,Paid,4500.0
PAY0002171,O002171,Card,Paid,20900.0
PAY0002172,O002172,Bank Transfer,Paid,77400.0
PAY0002173,O002173,Card,Paid,45000.0
PAY0002174,O002174,Card,Paid,65000.0
PAY0002175,O002175,Card,Paid,6000.0
PAY0002176,O002176,Cash on Delivery,Paid,65000.0
PAY0002177,O002177,Card,Paid,50400.0
PAY0002178,O002178,Cash on Delivery,Paid,14250.0
PAY0002179,O002179,Cash on Delivery,Paid,7500.0
PAY0002180,O002180,Card,Paid,25400.0
PAY0002181,O002181,Bank Transfer,Paid,8100.0
PAY0002182,O002182,Card,Paid,45000.0
PAY0002183,O002183,Cash on Delivery,Pending,66000.0
PAY0002184,O002184,Bank Transfer,Paid,16150.0
PAY0002185,O002185,Card,Paid,26600.0
PAY0002186,O002186,Cash on Delivery,Paid,5850.0
PAY0002187,O002187,Card,Paid,12350.0
PAY0002188,O002188,Cash on Delivery,Paid,115700.0
PAY0002189,O002189,Cash on Delivery,Paid,59400.0
PAY0002190,O002190,Card,Paid,27000.0
PAY0002191,O002191,Cash on Delivery,Pending,51300.0
PAY0002192,O002192,Card,Pending,105650.0
PAY0002193,O002193,Card,Paid,26700.0
PAY0002194,O002194,Card,Paid,54400.0
PAY0002195,O002195,Card,Paid,19500.0
PAY0002196,O002196,Card,Paid,27000.0
PAY0002197,O002197,Card,Paid,17550.0
PAY0002198,O002198,Bank Transfer,Paid,26600.0
PAY0002199,O002199,Bank Transfer,Paid,104000.0
PAY0002200,O002200,Wallet,Paid,45000.0
PAY0002201,O002201,Wallet,Paid,22700.0
PAY0002202,O002202,Cash on Delivery,Paid,123500.0
PAY0002203,O002203,Cash on Delivery,Paid,185250.0
PAY0002204,O002204,Card,Paid,12000.0
PAY0002205,O002205,Bank Transfer,Paid,19800.0
PAY0002206,O002206,Card,Paid,8550.0
PAY0002207,O002207,Bank Transfer,Pending,44000.0
PAY0002208,O002208,Bank Transfer,Paid,197250.0
PAY0002209,O002209,Wallet,Paid,79800.0
PAY0002210,O002210,Card,Paid,79200.0
PAY0002211,O002211,Card,Pending,8500.0
PAY0002212,O002212,Cash on Delivery,Paid,22950.0
PAY0002213,O002213,Bank Transfer,Paid,19500.0
PAY0002214,O002214,Bank Transfer,Paid,43200.0
PAY0002215,O002215,Card,Paid,6750.0
PAY0002216,O002216,Bank Transfer,Paid,40500.0
PAY0002217,O002217,Card,Paid,21600.0
PAY0002218,O002218,Bank Transfer,Paid,9000.0
PAY0002219,O002219,Bank Transfer,Paid,8075.0
PAY0002220,O002220,Wallet,Paid,17000.0
PAY0002221,O002221,Bank Transfer,Paid,26175.0
PAY0002222,O002222,Bank Transfer,Paid,52200.0
PAY0002223,O002223,Cash on Delivery,Paid,18700.0
PAY0002224,O002224,Cash on Delivery,Paid,6750.0
PAY0002225,O002225,Cash on Delivery,Paid,8500.0
PAY0002226,O002226,Cash on Delivery,Paid,16150.0
PAY0002227,O002227,Card,Paid,104000.0
PAY0002228,O002228,Card,Paid,72000.0
PAY0002229,O002229,Card,Paid,61200.0
PAY0002230,O002230,Cash on Delivery,Paid,63400.0
PAY0002231,O002231,Cash on Delivery,Paid,84600.0
PAY0002232,O002232,Card,Paid,7125.0
PAY0002233,O002233,Bank Transfer,Paid,24000.0
PAY0002234,O002234,Bank Transfer,Paid,62700.0
PAY0002235,O002235,Card,Paid,62700.0
PAY0002236,O002236,Bank Transfer,Paid,65000.0
PAY0002237,O002237,Card,Paid,61300.0
PAY0002238,O002238,Cash on Delivery,Paid,70250.0
PAY0002239,O002239,Bank Transfer,Paid,233850.0
PAY0002240,O002240,Card,Paid,40800.0
PAY0002241,O002241,Wallet,Paid,15600.0
PAY0002242,O002242,Bank Transfer,Paid,30000.0
PAY0002243,O002243,Wallet,Paid,59400.0
PAY0002244,O002244,Card,Paid,156000.0
PAY0002245,O002245,Card,Paid,37400.0
PAY0002246,O002246,Cash on Delivery,Pending,17800.0
PAY0002247,O002247,Cash on Delivery,Paid,44000.0
PAY0002248,O002248,Bank Transfer,Paid,52000.0
PAY0002249,O002249,Cash on Delivery,Paid,62700.0
PAY0002250,O002250,Card,Paid,30000.0
PAY0002251,O002251,Cash on Delivery,Paid,16250.0
PAY0002252,O002252,Cash on Delivery,Paid,12150.0
PAY0002253,O002253,Card,Paid,-20400.0
PAY0002254,O002254,Cash on Delivery,Paid,26600.0
PAY0002255,O002255,Cash on Delivery,Paid,44200.0
PAY0002256,O002256,Cash on Delivery,Paid,12750.0
PAY0002257,O002257,Card,Paid,90225.0
PAY0002258,O002258,Card,Paid,154225.0
PAY0002259,O002259,Cash on Delivery,Paid,66925.0
PAY0002260,O002260,Card,Failed,45000.0
PAY0002261,O002261,Bank Transfer,Paid,17100.0
PAY0002262,O002262,Card,Paid,9000.0
PAY0002263,O002263,Bank Transfer,Paid,89400.0
PAY0002264,O002264,Card,Paid,13500.0
PAY0002265,O002265,Cash on Delivery,Paid,24000.0
PAY0002266,O002266,Card,Paid,13500.0
PAY0002267,O002267,Cash on Delivery,Paid,23800.0
PAY0002268,O002268,Cash on Delivery,Paid,20400.0
PAY0002269,O002269,Cash on Delivery,Paid,130000.0
PAY0002270,O002270,Card,Paid,28000.0
PAY0002271,O002271,Wallet,Paid,33200.0
PAY0002272,O002272,Card,Paid,130000.0
PAY0002273,O002273,Bank Transfer,Paid,40800.0
PAY0002274,O002274,Bank Transfer,Paid,30000.0
PAY0002275,O002275,Bank Transfer,Paid,9000.0
PAY0002276,O002276,Bank Transfer,Paid,54000.0
PAY0002277,O002277,Card,Failed,48050.0
PAY0002278,O002278,Wallet,Paid,9000.0
PAY0002279,O002279,Card,Paid,45600.0
PAY0002280,O002280,Cash on Delivery,Paid,13975.0
PAY0002281,O002281,Card,Paid,229200.0
PAY0002282,O002282,Card,Paid,195000.0
PAY0002283,O002283,Bank Transfer,Paid,97000.0
PAY0002284,O002284,Wallet,Paid,48000.0
PAY0002285,O002285,Card,Paid,36775.0
PAY0002286,O002286,Cash on Delivery,Paid,31950.0
PAY0002287,O002287,Bank Transfer,Paid,66000.0
PAY0002288,O002288,Cash on Delivery,Paid,8075.0
PAY0002289,O002289,Bank Transfer,Paid,14400.0
PAY0002290,O002290,Card,Paid,175500.0
PAY0002291,O002291,Card,Failed,65000.0
PAY0002292,O002292,Cash on Delivery,Paid,54000.0
PAY0002293,O002293,Cash on Delivery,Paid,43200.0
PAY0002294,O002294,Bank Transfer,Paid,19500.0
PAY0002295,O002295,Card,Paid,66000.0
PAY0002296,O002296,Card,Paid,66000.0
PAY0002297,O002297,Card,Paid,24000.0
PAY0002298,O002298,Cash on Delivery,Paid,24225.0
PAY0002299,O002299,Card,Paid,163125.0
PAY0002300,O002300,Card,Paid,32400.0
PAY0002301,O002301,Bank Transfer,Paid,107350.0
PAY0002302,O002302,Bank Transfer,Paid,66050.0
PAY0002303,O002303,Bank Transfer,Pending,156000.0
PAY0002304,O002304,Card,Paid,29500.0
PAY0002305,O002305,Card,Paid,17000.0
PAY0002306,O002306,Cash on Delivery,Paid,38900.0
PAY0002307,O002307,Card,Pending,15000.0
PAY0002308,O002308,Wallet,Paid,58500.0
PAY0002309,O002309,Wallet,Pending,12350.0
PAY0002310,O002310,Cash on Delivery,Paid,23800.0
PAY0002311,O002311,Wallet,Paid,13500.0
PAY0002312,O002312,Wallet,Paid,132600.0
PAY0002313,O002313,Cash on Delivery,Paid,17000.0
PAY0002314,O002314,Card,Paid,28000.0
PAY0002315,O002315,Card,Paid,45000.0
PAY0002316,O002316,Card,Paid,8500.0
PAY0002317,O002317,Bank Transfer,Paid,13500.0
PAY0002318,O002318,Cash on Delivery,Paid,28500.0
PAY0002319,O002319,Bank Transfer,Paid,-4275.0
PAY0002320,O002320,Cash on Delivery,Paid,7225.0
PAY0002321,O002321,Bank Transfer,Pending,27000.0
PAY0002322,O002322,Card,Paid,45000.0
PAY0002323,O002323,Cash on Delivery,Paid,20900.0
PAY0002324,O002324,Card,Paid,152800.0
PAY0002325,O002325,Cash on Delivery,Paid,61750.0
PAY0002326,O002326,Cash on Delivery,Paid,24000.0
PAY0002327,O002327,Card,Paid,2500.0
PAY0002328,O002328,Cash on Delivery,Paid,195000.0
PAY0002329,O002329,Card,Paid,77025.0
PAY0002330,O002330,Bank Transfer,Paid,18525.0
PAY0002331,O002331,Cash on Delivery,Paid,195000.0
PAY0002332,O002332,Cash on Delivery,Paid,13500.0
PAY0002333,O002333,Cash on Delivery,Paid,62700.0
PAY0002334,O002334,Card,Paid,5525.0
PAY0002335,O002335,Cash on Delivery,Paid,4275.0
PAY0002336,O002336,Card,Paid,93600.0
PAY0002337,O002337,Wallet,Paid,12750.0
PAY0002338,O002338,Bank Transfer,Paid,13000.0
PAY0002339,O002339,Bank Transfer,Paid,21600.0
PAY0002340,O002340,Cash on Delivery,Paid,32550.0
PAY0002341,O002341,Card,Paid,5850.0
PAY0002342,O002342,Cash on Delivery,Paid,8500.0
PAY0002343,O002343,Cash on Delivery,Paid,66000.0
PAY0002344,O002344,Cash on Delivery,Paid,36000.0
PAY0002345,O002345,Cash on Delivery,Paid,36000.0
PAY0002346,O002346,Cash on Delivery,Paid,40500.0
PAY0002347,O002347,Cash on Delivery,Paid,105925.0
PAY0002348,O002348,Cash on Delivery,Paid,36000.0
PAY0002349,O002349,Card,Paid,25500.0
PAY0002350,O002350,Cash on Delivery,Paid,25200.0
PAY0002351,O002351,Cash on Delivery,Paid,39600.0
PAY0002352,O002352,Cash on Delivery,Paid,56000.0
PAY0002353,O002353,Card,Paid,165750.0
PAY0002354,O002354,Wallet,Paid,98800.0
PAY0002355,O002355,Bank Transfer,Paid,75600.0
PAY0002356,O002356,Card,Paid,22800.0
PAY0002357,O002357,Bank Transfer,Paid,15000.0
PAY0002358,O002358,Bank Transfer,Paid,15300.0
PAY0002359,O002359,Bank Transfer,Paid,34200.0
PAY0002360,O002360,Wallet,Paid,25200.0
PAY0002361,O002361,Cash on Delivery,Paid,2250.0
PAY0002362,O002362,Card,Paid,4500.0
PAY0002363,O002363,Card,Paid,15000.0
PAY0002364,O002364,Card,Paid,38800.0
PAY0002365,O002365,Card,Paid,59400.0
PAY0002366,O002366,Card,Paid,82200.0
PAY0002367,O002367,Card,Paid,75600.0
PAY0002368,O002368,Cash on Delivery,Paid,17000.0
PAY0002369,O002369,Card,Paid,19800.0
PAY0002370,O002370,Card,Paid,15300.0
PAY0002371,O002371,Cash on Delivery,Paid,61100.0
PAY0002372,O002372,Cash on Delivery,Paid,27000.0
PAY0002373,O002373,Cash on Delivery,Paid,56100.0
PAY0002374,O002374,Card,Paid,19500.0
PAY0002375,O002375,Bank Transfer,Paid,45600.0
PAY0002376,O002376,Card,Paid,6500.0
PAY0002377,O002377,Cash on Delivery,Paid,38375.0
PAY0002378,O002378,Card,Paid,17000.0
PAY0002379,O002379,Bank Transfer,Paid,4050.0
PAY0002380,O002380,Card,Paid,26600.0
PAY0002381,O002381,Wallet,Paid,36000.0
PAY0002382,O002382,Card,Paid,60500.0
PAY0002383,O002383,Cash on Delivery,Paid,44950.0
PAY0002384,O002384,Cash on Delivery,Paid,56000.0
PAY0002385,O002385,Cash on Delivery,Paid,59400.0
PAY0002386,O002386,Bank Transfer,Failed,72600.0
PAY0002387,O002387,Cash on Delivery,Paid,18000.0
PAY0002388,O002388,Cash on Delivery,Paid,185250.0
PAY0002389,O002389,Bank Transfer,Paid,123500.0
PAY0002390,O002390,Card,Paid,11050.0
PAY0002391,O002391,Cash on Delivery,Paid,59400.0
PAY0002392,O002392,Card,Paid,22950.0
PAY0002393,O002393,Bank Transfer,Paid,8500.0
PAY0002394,O002394,Bank Transfer,Paid,9000.0
PAY0002395,O002395,Cash on Delivery,Paid,29125.0
PAY0002396,O002396,Card,Paid,24000.0
PAY0002397,O002397,Bank Transfer,Paid,174200.0
PAY0002398,O002398,Bank Transfer,Paid,130000.0
PAY0002399,O002399,Card,Paid,8100.0
PAY0002400,O002400,Card,Paid,64800.0
PAY0002401,O002401,Card,Paid,79800.0
PAY0002402,O002402,Card,Paid,24225.0
PAY0002403,O002403,Card,Paid,65000.0
PAY0002404,O002404,Cash on Delivery,Paid,75600.0
PAY0002405,O002405,Card,Paid,54000.0
PAY0002406,O002406,Bank Transfer,Paid,98800.0
PAY0002407,O002407,Card,Paid,24000.0
PAY0002408,O002408,Cash on Delivery,Paid,16150.0
PAY0002409,O002409,Card,Pending,12750.0
PAY0002410,O002410,Card,Paid,12350.0
PAY0002411,O002411,Card,Paid,21600.0
PAY0002412,O002412,Cash on Delivery,Paid,40750.0
PAY0002413,O002413,Cash on Delivery,Paid,50400.0
PAY0002414,O002414,Cash on Delivery,Paid,7650.0
PAY0002415,O002415,Cash on Delivery,Paid,56025.0
PAY0002416,O002416,Cash on Delivery,Paid,53200.0
PAY0002417,O002417,Wallet,Paid,32700.0
PAY0002418,O002418,Card,Paid,38250.0
PAY0002419,O002419,Card,Pending,24000.0
PAY0002420,O002420,Cash on Delivery,Failed,19500.0
PAY0002421,O002421,Bank Transfer,Paid,24000.0
PAY0002422,O002422,Bank Transfer,Paid,27000.0
PAY0002423,O002423,Bank Transfer,Paid,11400.0
PAY0002424,O002424,Card,Paid,16200.0
PAY0002425,O002425,Bank Transfer,Paid,30000.0
PAY0002426,O002426,Card,Paid,113000.0
PAY0002427,O002427,Card,Paid,18000.0
PAY0002428,O002428,Card,Paid,53200.0
PAY0002429,O002429,Wallet,Paid,22800.0
PAY0002430,O002430,Cash on Delivery,Paid,41800.0
PAY0002431,O002431,Card,Paid,7650.0
PAY0002432,O002432,Card,Paid,12000.0
PAY0002433,O002433,Bank Transfer,Paid,12150.0
PAY0002434,O002434,Cash on Delivery,Paid,62700.0
PAY0002435,O002435,Card,Paid,84000.0
PAY0002436,O002436,Wallet,Paid,32400.0
PAY0002437,O002437,Cash on Delivery,Paid,12000.0
PAY0002438,O002438,Cash on Delivery,Paid,13500.0
PAY0002439,O002439,Cash on Delivery,Paid,5850.0
PAY0002440,O002440,Bank Transfer,Paid,34200.0
PAY0002441,O002441,Card,Paid,103200.0
PAY0002442,O002442,Card,Paid,32400.0
PAY0002443,O002443,Cash on Delivery,Paid,40500.0
PAY0002444,O002444,Cash on Delivery,Paid,98800.0
PAY0002445,O002445,Bank Transfer,Paid,54000.0
PAY0002446,O002446,Wallet,Paid,15000.0
PAY0002447,O002447,Cash on Delivery,Paid,39600.0
PAY0002448,O002448,Cash on Delivery,Paid,18000.0
PAY0002449,O002449,Cash on Delivery,Paid,27000.0
PAY0002450,O002450,Card,Paid,22000.0
PAY0002451,O002451,Card,Paid,104000.0
PAY0002452,O002452,Cash on Delivery,Paid,19500.0
PAY0002453,O002453,Cash on Delivery,Paid,11475.0
PAY0002454,O002454,Bank Transfer,Paid,228000.0
PAY0002455,O002455,Card,Paid,14250.0
PAY0002456,O002456,Cash on Delivery,Paid,111600.0
PAY0002457,O002457,Bank Transfer,Paid,11050.0
PAY0002458,O002458,Cash on Delivery,Paid,36000.0
PAY0002459,O002459,Card,Paid,11475.0
PAY0002460,O002460,Cash on Delivery,Paid,-2500.0
PAY0002461,O002461,Bank Transfer,Paid,24225.0
PAY0002462,O002462,Card,Paid,19800.0
PAY0002463,O002463,Cash on Delivery,Paid,11050.0
PAY0002464,O002464,Cash on Delivery,Pending,21600.0
PAY0002465,O002465,Card,Paid,37200.0
PAY0002466,O002466,Cash on Delivery,Paid,22800.0
PAY0002467,O002467,Cash on Delivery,Paid,4500.0
PAY0002468,O002468,Cash on Delivery,Paid,2375.0
PAY0002469,O002469,Bank Transfer,Paid,2250.0
PAY0002470,O002470,Card,Paid,34200.0
PAY0002471,O002471,Card,Paid,57375.0
PAY0002472,O002472,Cash on Delivery,Paid,16150.0
PAY0002473,O002473,Card,Paid,36000.0
PAY0002474,O002474,Cash on Delivery,Paid,195000.0
PAY0002475,O002475,Cash on Delivery,Paid,4500.0
PAY0002476,O002476,Card,Paid,51300.0
PAY0002477,O002477,Wallet,Paid,24000.0
PAY0002478,O002478,Cash on Delivery,Pending,111600.0
PAY0002479,O002479,Wallet,Paid,33675.0
PAY0002480,O002480,Card,Paid,49400.0
PAY0002481,O002481,Wallet,Paid,37500.0
PAY0002482,O002482,Cash on Delivery,Paid,4500.0
PAY0002483,O002483,Wallet,Paid,31700.0
PAY0002484,O002484,Cash on Delivery,Pending,19500.0
PAY0002485,O002485,Wallet,Paid,156000.0
PAY0002486,O002486,Card,Paid,43200.0
PAY0002487,O002487,Cash on Delivery,Paid,49500.0
PAY0002488,O002488,Card,Paid,26600.0
PAY0002489,O002489,Cash on Delivery,Paid,123500.0
PAY0002490,O002490,Card,Paid,45000.0
PAY0002491,O002491,Bank Transfer,Paid,19800.0
PAY0002492,O002492,Cash on Delivery,Paid,66000.0
PAY0002493,O002493,Cash on Delivery,Paid,24225.0
PAY0002494,O002494,Wallet,Paid,19325.0
PAY0002495,O002495,Bank Transfer,Paid,9000.0
PAY0002496,O002496,Wallet,Paid,79800.0
PAY0002497,O002497,Card,Pending,22800.0
PAY0002498,O002498,Bank Transfer,Paid,36000.0
PAY0002499,O002499,Cash on Delivery,Paid,22950.0
