order_id,customer_id,order_date,status,sales_channel,shipping_city
O002533,C0351,2026-04-17,Delivered,Mobile App,Karachi
O002534,C0364,2026-02-15,Delivered,Website,Islamabad
O002535,C0258,2026-01-06,Delivered,Website,Multan
O002536,C0095,2026-08-16,Delivered,Website,Lahore
O002537,C0092,2026-03-10,Delivered,Website,Multan
O002538,C0093,2026-03-15,Delivered,Website,Multan
O002539,C0372,2026-06-15,Delivered,Mobile App,Peshawar
O002540,C0514,2026-03-04,Delivered,Marketplace,Islamabad
O002541,C0530,2026-04-02,Delivered,Website,Multan
O002542,C0187,2026-06-22,Delivered,Website,Lahore
O002543,C0048,2026-05-25,Shipped,Website,Karachi
O002544,C0379,2026-06-09,Returned,Website,Multan
O002545,C0024,2026-01-02,Delivered,Mobile App,Lahore
O002546,C0377,2026-04-20,Delivered,Website,Multan
O002547,C0230,2026-04-26,Delivered,Marketplace,Lahore
O002548,C0504,2026-06-03,Delivered,Marketplace,Karachi
O002549,C0376,2026-02-06,Delivered,Mobile App,Rawalpindi
O002550,C0444,2026-02-08,Delivered,Marketplace,Islamabad
O002551,C0244,2026-07-05,Shipped,Mobile App,Lahore
O002552,C0505,2026-06-13,Delivered,Marketplace,Peshawar
O002553,C0316,2026-07-17,Delivered,Website,Lahore
O002554,C0376,2026-03-07,Delivered,Marketplace,Karachi
O002555,C0217,2026-08-31,Delivered,Website,Rawalpindi
O002556,C0270,2026-03-08,Delivered,Website,Karachi
O002557,C0505,2026-06-08,Delivered,Marketplace,Lahore
O002558,C0237,2026-02-09,Delivered,Website,Karachi
O002559,C0013,2026-08-12,Shipped,Website,Karachi
O002560,C0228,2026-03-22,Delivered,Website,Multan
O002561,C0236,2026-07-15,Delivered,Website,Karachi
O002562,C0252,2026-03-22,Returned,Website,Rawalpindi
O002563,C0043,2026-07-12,Delivered,Website,Islamabad
O002564,C0078,2026-04-21,Delivered,Mobile App,Karachi
O002565,C0195,2026-01-16,Delivered,Mobile App,Multan
O002566,C0255,2026-02-16,Delivered,Website,Karachi
O002567,C0018,2026-06-16,Delivered,Mobile App,Lahore
O002568,C0234,2026-02-16,Delivered,Mobile App,Peshawar
O002569,C0193,2026-03-08,Delivered,Mobile App,Rawalpindi
O002570,C0021,2026-05-12,Delivered,Mobile App,Karachi
O002571,C0151,2026-03-03,Delivered,Marketplace,Peshawar
O002572,C0166,2026-02-01,Delivered,Website,Multan
O002573,C0087,2026-06-01,Shipped,Mobile App,Lahore
O002574,C0452,2026-06-17,Delivered,Marketplace,Islamabad
O002575,C0044,2026-06-28,Delivered,Mobile App,Lahore
O002576,C0347,2026-08-18,Delivered,Website,Lahore
O002577,C0400,2026-01-31,Delivered,Mobile App,Lahore
O002578,C0484,2026-04-14,Delivered,Mobile App,Karachi
O002579,C0328,2026-02-26,Delivered,Website,Islamabad
O002580,C0326,2026-08-07,Delivered,Mobile App,Karachi
O002581,C0457,2026-05-12,Delivered,Mobile App,Karachi
O002582,C0513,2026-01-24,Delivered,Mobile App,Lahore
O002583,C0127,2026-06-18,Delivered,Website,Karachi
O002584,C0478,2026-01-11,Delivered,Mobile App,Lahore
O002585,C0278,2026-03-08,Delivered,Mobile App,Lahore
O002586,C0059,2026-06-25,Returned,Website,Karachi
O002587,C0368,2026-05-03,Delivered,Mobile App,Karachi
O002588,C0587,2026-07-04,Delivered,Website,Karachi
O002589,C0085,2026-05-19,Delivered,Marketplace,Islamabad
O002590,C0009,2026-07-24,Delivered,Mobile App,Karachi
O002591,C0550,2026-05-17,Delivered,Mobile App,Rawalpindi
O002592,C0359,2026-01-14,Delivered,Mobile App,Islamabad
O002593,C0132,2026-01-18,Delivered,Website,Lahore
O002594,C0476,2026-07-08,Delivered,Mobile App,Karachi
O002595,C0237,2026-01-10,Delivered,Website,Karachi
O002596,C0200,2026-04-02,Delivered,Mobile App,Karachi
O002597,C0174,2026-01-04,Cancelled,Website,Karachi
O002598,C0360,2026-03-15,Returned,Mobile App,Multan
O002599,C0081,2026-05-25,Delivered,Mobile App,Karachi
O002600,C0218,2026-02-12,Delivered,Website,Karachi
O002601,C0184,2026-04-24,Delivered,Website,Peshawar
O002602,C0037,2026-08-31,Delivered,Website,Multan
O002603,C0458,2026-01-18,Delivered,Website,Lahore
O002604,C0006,2026-01-16,Delivered,Website,Lahore
O002605,C0576,2026-03-07,Delivered,Marketplace,Karachi
O002606,C0057,2026-07-20,Delivered,Marketplace,Peshawar
O002607,C0215,2026-04-09,Delivered,Marketplace,Islamabad
O002608,C0060,2026-06-05,Delivered,Website,Lahore
O002609,C0221,2026-01-09,Delivered,Website,Karachi
O002610,C0367,2026-06-28,Delivered,Website,Lahore
O002611,C0053,2026-01-17,Delivered,Mobile App,Rawalpindi
O002612,C0316,2026-06-22,Delivered,Mobile App,Karachi
O002613,C0464,2026-02-05,Delivered,Mobile App,Lahore
O002614,C0274,2026-07-28,Delivered,Mobile App,Karachi
O002615,C0068,2026-03-13,Delivered,Mobile App,Rawalpindi
O002616,C0416,2026-02-14,Delivered,Marketplace,Karachi
O002617,C0112,2026-03-23,Delivered,Website,Multan
O002618,C0011,2026-01-01,Returned,Mobile App,Lahore
O002619,C0263,2026-02-10,Delivered,Mobile App,Lahore
O002620,C0163,2026-05-26,Delivered,Website,Lahore
O002621,C0018,2026-03-15,Delivered,Marketplace,Lahore
O002622,C0467,2026-03-27,Delivered,Marketplace,Karachi
O002623,C0360,2026-07-16,Delivered,Mobile App,Lahore
O002624,C0546,2026-01-31,Delivered,Website,Karachi
O002625,C0289,2026-04-07,Delivered,Website,Karachi
O002626,C0264,2026-02-15,Shipped,Mobile App,Peshawar
O002627,C0506,2026-04-28,Delivered,Website,Karachi
O002628,C0049,2026-03-22,Delivered,Website,Peshawar
O002629,C0218,2026-01-12,Delivered,Website,Peshawar
O002630,C0480,2026-01-18,Delivered,Website,Islamabad
O002631,C0176,2026-07-27,Delivered,Mobile App,Karachi
O002632,C0532,2026-01-14,Delivered,Mobile App,Lahore
O002633,C0171,2026-07-10,Delivered,Website,Peshawar
O002634,C0249,2026-08-11,Delivered,Mobile App,Lahore
O002635,C0539,2026-04-24,Delivered,Website,Karachi
O002636,C0147,2026-03-17,Cancelled,Website,Karachi
O002637,C0581,2026-07-08,Delivered,Mobile App,Lahore
O002638,C0027,2026-08-27,Delivered,Mobile App,Karachi
O002639,C0160,2026-01-30,Delivered,Website,Karachi
O002640,C0355,2026-08-23,Delivered,Mobile App,Islamabad
O002641,C0357,2026-08-18,Shipped,Website,Lahore
O002642,C0546,2026-02-04,Cancelled,Mobile App,Karachi
O002643,C0576,2026-01-14,Shipped,Website,Multan
O002644,C0407,2026-06-23,Shipped,Mobile App,Karachi
O002645,C0396,2026-01-19,Delivered,Mobile App,Karachi
O002646,C0191,2026-05-26,Delivered,Website,Karachi
O002647,C0484,2026-01-16,Delivered,Mobile App,Karachi
O002648,C0386,2026-06-17,Delivered,Mobile App,Lahore
O002649,C0015,2026-02-26,Delivered,Website,Karachi
O002650,C0500,2026-01-24,Delivered,Mobile App,Peshawar
O002651,C0216,2026-01-17,Delivered,Mobile App,Peshawar
O002652,C0286,2026-02-15,Delivered,Website,Karachi
O002653,C0292,2026-05-12,Delivered,Marketplace,Rawalpindi
O002654,C0492,2026-01-19,Shipped,Website,Islamabad
O002655,C0161,,Delivered,Mobile App,Peshawar
O002656,C0236,2026-05-27,Delivered,Marketplace,Karachi
O002657,C0024,2026-03-14,Delivered,Marketplace,Islamabad
O002658,C0210,2026-08-28,Delivered,Mobile App,Karachi
O002659,C0054,2026-06-10,Delivered,Mobile App,Karachi
O002660,C0350,2026-06-13,Delivered,Website,Peshawar
O002661,C0536,2026-02-12,Delivered,Website,Karachi
O002662,C0279,2026-06-22,Delivered,Marketplace,Lahore
O002663,C0548,2026-05-16,Delivered,Website,Karachi
O002664,C0587,2026-08-28,Delivered,Mobile App,Peshawar
O002665,C0033,2026-04-27,Delivered,Website,Lahore
O002666,C0310,2026-06-14,Delivered,Website,Karachi
O002667,C0317,2026-03-24,Delivered,Website,Islamabad
O002668,C0232,2026-01-10,Delivered,Mobile App,Karachi
O002669,C0499,2026-02-01,Delivered,Website,Karachi
O002670,C0237,2026-07-30,Delivered,Website,Islamabad
O002671,C0034,2026-06-29,Delivered,Marketplace,Multan
O002672,C0329,2026-03-30,Delivered,Mobile App,Rawalpindi
O002673,C0122,2026-06-19,Shipped,Mobile App,Karachi
O002674,C0213,2026-01-02,Shipped,Website,Karachi
O002675,C0302,2026-01-10,Delivered,Website,Peshawar
O002676,C0434,2026-05-04,Delivered,Mobile App,Karachi
O002677,C0167,2026-06-01,Delivered,Website,Rawalpindi
O002678,C0229,2026-08-16,Returned,Website,Lahore
O002679,C0041,2026-07-04,Delivered,Marketplace,Multan
O002680,C0231,2026-03-04,Delivered,Website,Lahore
O002681,C0349,2026-07-18,Delivered,Marketplace,Multan
O002682,C0371,2026-04-30,Delivered,Website,Lahore
O002683,C0176,2026-07-20,Delivered,Website,Rawalpindi
O002684,C0037,2026-02-12,Delivered,Website,Karachi
O002685,C0347,2026-01-07,Delivered,Marketplace,Lahore
O002686,C0394,2026-01-15,Delivered,Mobile App,Karachi
O002687,C0052,2026-08-29,Delivered,Mobile App,Karachi
O002688,C0303,2026-01-20,Delivered,Website,Lahore
O002689,C0058,2026-08-17,Shipped,Marketplace,Karachi
O002690,C0272,2026-06-26,Delivered,Mobile App,Multan
O002691,C0385,2026-02-05,Cancelled,Mobile App,Peshawar
O002692,C0432,2026-07-29,Delivered,Mobile App,Rawalpindi
O002693,C0429,2026-02-05,Delivered,Mobile App,Lahore
O002694,C0455,2026-02-04,Shipped,Mobile App,Karachi
O002695,C0145,2026-05-20,Delivered,Website,Karachi
O002696,C0508,2026-03-12,Delivered,Marketplace,Karachi
O002697,C0210,2026-03-12,Delivered,Website,Lahore
O002698,C0225,2026-02-17,Delivered,Marketplace,Peshawar
O002699,C0473,2026-05-28,Delivered,Website,Karachi
O002700,C0197,2026-01-07,Delivered,Website,Karachi
O002701,C0045,2026-03-01,Returned,Website,Karachi
O002702,C0429,2026-05-15,Delivered,Mobile App,Lahore
O002703,C0398,2026-04-29,Delivered,Website,Karachi
O002704,C0350,2026-06-20,Shipped,Mobile App,Lahore
O002705,C0086,2026-02-22,Delivered,Mobile App,Karachi
O002706,C0380,2026-06-07,Delivered,Website,Karachi
O002707,C0120,2026-07-04,Delivered,Mobile App,Rawalpindi
O002708,C0334,2026-04-05,Delivered,Mobile App,Multan
O002709,C0305,2026-03-04,Shipped,Marketplace,Karachi
O002710,C0464,2026-05-15,Delivered,Website,Karachi
O002711,C0586,2026-05-21,Delivered,Marketplace,Karachi
O002712,C0115,2026-01-23,Delivered,Website,Rawalpindi
O002713,C0069,2026-05-18,Delivered,Mobile App,Lahore
O002714,C0334,2026-02-07,Delivered,Mobile App,Islamabad
O002715,C0572,2026-05-19,Cancelled,Website,Lahore
O002716,C0095,2026-08-15,Delivered,Website,Multan
O002717,C0293,2026-05-11,Delivered,Mobile App,Karachi
O002718,C0245,2026-07-05,Delivered,Website,Karachi
O002719,C0191,2026-03-17,Delivered,Website,Lahore
O002720,C0399,2026-08-13,Delivered,Website,Lahore
O002721,C0178,2026-07-17,Delivered,Mobile App,Karachi
O002722,C0296,2026-08-11,Delivered,Website,Multan
O002723,C0508,2026-06-30,Cancelled,Mobile App,Islamabad
O002724,C0228,2026-06-07,Delivered,Marketplace,Multan
O002725,C0013,2026-05-08,Delivered,Mobile App,Multan
O002726,C0531,2026-08-14,Delivered,Mobile App,Lahore
O002727,C0165,2026-07-26,Delivered,Mobile App,Peshawar
O002728,C0464,2026-04-12,Delivered,Website,Rawalpindi
O002729,C0458,2026-01-21,Delivered,Website,Lahore
O002730,C0316,2026-01-01,Delivered,Website,Islamabad
O002731,C0053,2026-02-26,Delivered,Website,Multan
O002732,C0571,2026-01-16,Delivered,Website,Rawalpindi
O002733,C0409,2026-02-21,Delivered,Mobile App,Rawalpindi
O002734,C0255,2026-01-27,Delivered,Website,Karachi
O002735,C0513,2026-08-27,Delivered,Website,Peshawar
O002736,C0473,2026-01-24,Delivered,Marketplace,Lahore
O002737,C0457,2026-06-02,Delivered,Website,Islamabad
O002738,C0101,2026-03-27,Cancelled,Mobile App,Islamabad
O002739,C0380,2026-02-12,Delivered,Website,Lahore
O002740,C0172,2026-06-20,Delivered,Mobile App,Karachi
O002741,C0048,2026-08-24,Delivered,Website,Rawalpindi
O002742,C0203,2026-07-12,Delivered,Website,Karachi
O002743,C0063,2026-08-25,Delivered,Mobile App,Karachi
O002744,C0064,2026-05-24,Delivered,Website,Karachi
O002745,C0437,2026-06-13,Delivered,Website,Islamabad
O002746,C0302,2026-02-05,Delivered,Website,Karachi
O002747,C0239,2026-07-27,Delivered,Mobile App,Karachi
O002748,C0116,2026-07-01,Delivered,Website,Multan
O002749,C0463,2026-03-03,Delivered,Mobile App,Lahore
O002750,C0381,2026-03-28,Delivered,Mobile App,Multan
O002751,C0352,2026-05-29,Delivered,Mobile App,Lahore
O002752,C0115,2026-01-04,Delivered,Mobile App,Karachi
O002753,C0075,2026-07-18,Delivered,Website,Rawalpindi
O002754,C0075,2026-03-10,Delivered,Marketplace,Lahore
O002755,C0016,2026-01-19,Delivered,Website,Multan
O002756,C0582,2026-03-22,Delivered,Website,Karachi
O002757,C0221,2026-07-23,Delivered,Mobile App,Peshawar
O002758,C0395,2026-03-08,Delivered,Mobile App,Lahore
O002759,C0590,2026-05-12,Delivered,Website,Peshawar
O002760,C0562,2026-07-17,Delivered,Marketplace,Karachi
O002761,C0193,2026-01-09,Delivered,Marketplace,Islamabad
O002762,C0294,2026-07-04,Delivered,Website,Karachi
O002763,C0278,2026-03-12,Delivered,Mobile App,Peshawar
O002764,C0021,2026-06-19,Delivered,Mobile App,Karachi
O002765,C0461,2026-02-15,Delivered,Marketplace,Lahore
O002766,C0345,2026-02-03,Delivered,Mobile App,Islamabad
O002767,C0223,2026-07-11,Delivered,Website,Lahore
O002768,C0335,2026-07-16,Shipped,Mobile App,Rawalpindi
O002769,C0442,2026-08-27,Cancelled,Website,Islamabad
O002770,C0009,2026-06-14,Delivered,Mobile App,Karachi
O002771,C0388,2026-04-24,Cancelled,Mobile App,Rawalpindi
O002772,C0517,2026-02-17,Returned,Mobile App,Lahore
O002773,C0436,2026-03-13,Delivered,Website,Islamabad
O002774,C0372,2026-06-07,Delivered,Mobile App,Karachi
O002775,C0055,2026-03-26,Delivered,Mobile App,Lahore
O002776,C0447,2026-04-28,Delivered,Website,Peshawar
O002777,C0451,2026-02-10,Delivered,Website,Multan
O002778,C0297,2026-04-17,Delivered,Website,Multan
O002779,C0350,2026-02-27,Delivered,Marketplace,Rawalpindi
O002780,C0372,2026-01-28,Delivered,Website,Karachi
O002781,C0073,2026-02-02,Delivered,Mobile App,Lahore
O002782,C0155,2026-05-06,Delivered,Mobile App,Karachi
O002783,C0476,2026-03-31,Delivered,Mobile App,Rawalpindi
O002784,C0585,2026-01-25,Delivered,Mobile App,Karachi
O002785,C0163,2026-05-05,Delivered,Website,Multan
O002786,C0241,2026-02-09,Delivered,Website,Karachi
O002787,C0550,2026-01-04,Delivered,Website,Karachi
O002788,C0098,2026-02-02,Delivered,Mobile App,Peshawar
O002789,C0157,2026-04-19,Delivered,Mobile App,Karachi
O002790,C0034,2026-08-20,Delivered,Mobile App,Karachi
O002791,C0141,2026-02-28,Delivered,Mobile App,Lahore
O002792,C0382,2026-03-11,Delivered,Mobile App,Multan
O002793,C0209,2026-02-28,Delivered,Marketplace,Karachi
O002794,C0591,2026-03-28,Shipped,Mobile App,Lahore
O002795,C0535,2026-06-24,Delivered,Website,Karachi
O002796,C0538,2026-03-20,Cancelled,Website,Lahore
O002797,C0436,2026-06-09,Delivered,Mobile App,Karachi
O002798,C0422,2026-08-07,Delivered,Mobile App,Islamabad
O002799,C0306,2026-08-18,Cancelled,Mobile App,Lahore
O002800,C0595,2026-05-17,Shipped,Website,Multan
O002801,C0058,2026-06-23,Delivered,Mobile App,Islamabad
O002802,C0434,2026-08-12,Delivered,Website,Islamabad
O002803,C0085,2026-07-11,Delivered,Website,Lahore
O002804,C0204,2026-03-14,Delivered,Mobile App,Karachi
O002805,C0154,2026-02-02,Delivered,Mobile App,Karachi
O002806,C0361,2026-01-28,Delivered,Website,Lahore
O002807,C0473,2026-08-03,Delivered,Website,Karachi
O002808,C0048,2026-05-16,Delivered,Mobile App,Karachi
O002809,C0361,2026-03-14,Delivered,Website,Lahore
O002810,C0134,2026-03-25,Delivered,Website,Karachi
O002811,C0047,2026-03-10,Delivered,Mobile App,Karachi
O002812,C0251,2026-07-14,Shipped,Mobile App,Lahore
O002813,C0349,2026-05-29,Delivered,Website,Peshawar
O002814,C0122,2026-08-02,Delivered,Mobile App,Karachi
O002815,C0234,2026-03-15,Delivered,Mobile App,Peshawar
O002816,C0573,2026-04-25,Delivered,Website,Karachi
O002817,C0209,2026-01-30,Delivered,Website,Multan
O002818,C0598,2026-08-25,Delivered,Website,Lahore
O002819,C0501,2026-05-05,Cancelled,Website,Lahore
O002820,C0223,2026-05-15,Returned,Mobile App,Islamabad
O002821,C0347,2026-04-11,Delivered,Website,Lahore
O002822,C0426,2026-03-07,Delivered,Marketplace,Lahore
O002823,C0279,2026-08-19,Delivered,Website,Lahore
O002824,C0245,2026-04-29,Delivered,Mobile App,Multan
O002825,C0198,2026-06-13,Delivered,Mobile App,Peshawar
O002826,C0084,2026-01-10,Delivered,Mobile App,Lahore
O002827,C0015,2026-03-09,Delivered,Marketplace,Peshawar
O002828,C0203,2026-07-15,Delivered,Mobile App,Karachi
O002829,C0478,2026-01-22,Delivered,Mobile App,Lahore
O002830,C0141,2026-01-25,Delivered,Marketplace,Lahore
O002831,C0108,2026-07-16,Delivered,Marketplace,Karachi
O002832,C0197,2026-03-17,Delivered,Marketplace,Multan
O002833,C0360,2026-03-08,Delivered,Website,Peshawar
O002834,C0130,2026-05-18,Delivered,Website,Multan
O002835,C0133,2026-02-17,Delivered,Website,Islamabad
O002836,C0068,2026-01-11,Delivered,Mobile App,Lahore
O002837,C0200,2026-01-02,Delivered,Website,Rawalpindi
O002838,C0131,2026-01-20,Delivered,Website,Karachi
O002839,C0499,2026-02-08,Delivered,Mobile App,Peshawar
O002840,C0544,2026-06-19,Delivered,Website,Karachi
O002841,C0223,2026-03-14,Delivered,Mobile App,Peshawar
O002842,C0052,2026-01-18,Cancelled,Website,Rawalpindi
O002843,C0053,2026-01-04,Delivered,Mobile App,Karachi
O002844,C0195,2026-04-26,Delivered,Website,Karachi
O002845,C0279,2026-07-24,Returned,Mobile App,Lahore
O002846,C0318,2026-03-24,Delivered,Mobile App,Karachi
O002847,C0183,2026-01-16,Delivered,Website,Peshawar
O002848,C0213,2026-02-25,Delivered,Website,Karachi
O002849,C0171,2026-05-02,Delivered,Mobile App,Lahore
O002850,C0311,2026-02-15,Delivered,Mobile App,Karachi
O002851,C0419,2026-08-26,Delivered,Website,Karachi
O002852,C0027,2026-07-05,Delivered,Mobile App,Karachi
O002853,C0288,2026-03-25,Delivered,Website,Peshawar
O002854,C0390,2026-08-20,Delivered,Mobile App,Rawalpindi
O002855,C0404,2026-03-20,Delivered,Website,Multan
O002856,C0339,2026-02-04,Delivered,Mobile App,Lahore
O002857,C0316,2026-08-17,Delivered,Website,Karachi
O002858,C0409,2026-08-22,Cancelled,Website,Karachi
O002859,C0228,2026-03-17,Delivered,Website,Lahore
O002860,C0341,2026-05-25,Delivered,Website,Karachi
O002861,C0192,2026-02-12,Delivered,Mobile App,Karachi
O002862,C0263,2026-06-05,Delivered,Mobile App,Islamabad
O002863,C0075,2026-06-17,Delivered,Website,Karachi
O002864,C0211,2026-06-22,Delivered,Website,Lahore
O002865,C0086,2026-05-19,Delivered,Mobile App,Islamabad
O002866,C0136,2026-06-21,Delivered,Mobile App,Rawalpindi
O002867,C0252,2026-05-15,Delivered,Mobile App,Lahore
O002868,C0301,2026-07-19,Delivered,Website,Rawalpindi
O002869,C0566,2026-02-13,Shipped,Website,Lahore
O002870,C0016,2026-04-28,Shipped,Website,Karachi
O002871,C0540,2026-04-12,Cancelled,Mobile App,Karachi
O002872,C0197,2026-05-10,Delivered,Mobile App,Karachi
O002873,C0435,2026-02-04,Returned,Website,Lahore
O002874,C0407,2026-03-20,Delivered,Website,Rawalpindi
O002875,C0583,2026-08-20,Delivered,Mobile App,Rawalpindi
O002876,C0066,2026-01-26,Delivered,Website,Karachi
O002877,C0581,2026-06-04,Returned,Mobile App,Karachi
O002878,C0038,2026-06-11,Delivered,Website,Karachi
O002879,C0527,2026-04-26,Delivered,Website,Multan
O002880,C0392,2026-01-09,Delivered,Website,Karachi
O002881,C0290,2026-01-09,Delivered,Marketplace,Lahore
O002882,C0239,2026-03-08,Delivered,Website,Karachi
O002883,C0057,2026-01-25,Delivered,Website,Rawalpindi
O002884,C0482,2026-01-23,Delivered,Mobile App,Lahore
O002885,C0437,2026-02-08,Delivered,Website,Karachi
O002886,C0563,2026-02-16,Delivered,Website,Lahore
O002887,C0439,2026-07-23,Delivered,Website,Rawalpindi
O002888,C0575,2026-06-05,Delivered,Mobile App,Lahore
O002889,C0533,2026-01-08,Delivered,Website,Multan
O002890,C0256,2026-06-02,Delivered,Mobile App,Peshawar
O002891,C0423,2026-02-03,Delivered,Mobile App,Lahore
O002892,C0159,2026-04-13,Delivered,Mobile App,Multan
O002893,C0478,2026-01-10,Shipped,Website,Peshawar
O002894,C0366,2026-01-22,Delivered,Mobile App,Lahore
O002895,C0265,2026-02-02,Shipped,Marketplace,Rawalpindi
O002896,C0377,2026-04-16,Returned,Mobile App,Lahore
O002897,C0167,2026-04-23,Delivered,Website,Lahore
O002898,C0374,2026-03-27,Delivered,Mobile App,Lahore
O002899,C0285,2026-05-31,Delivered,Mobile App,Peshawar
O002900,C0194,2026-06-25,Delivered,Marketplace,Multan
O002901,C0586,2026-06-27,Delivered,Website,Karachi
O002902,C0039,2026-05-21,Delivered,Mobile App,Islamabad
O002903,C0455,2026-05-13,Delivered,Mobile App,Islamabad
O002904,C0127,2026-04-30,Delivered,Marketplace,Multan
O002905,C0134,2026-02-27,Delivered,Mobile App,Lahore
O002906,C0093,2026-04-29,Delivered,Marketplace,Karachi
O002907,C0062,2026-01-03,Delivered,Website,Karachi
O002908,C0075,2026-08-23,Delivered,Website,Karachi
O002909,C0500,2026-03-31,Shipped,Website,Karachi
O002910,C0556,2026-07-03,Delivered,Mobile App,Karachi
O002911,C0351,2026-08-21,Delivered,Website,Karachi
O002912,C0009,2026-05-01,Returned,Mobile App,Peshawar
O002913,C0519,2026-07-29,Shipped,Marketplace,Lahore
O002914,C0362,2026-04-27,Delivered,Marketplace,Lahore
O002915,C0313,2026-02-02,Delivered,Mobile App,Rawalpindi
O002916,C0569,2026-01-07,Delivered,Mobile App,Karachi
O002917,C0246,2026-02-02,Delivered,Website,Rawalpindi
O002918,C0217,2026-08-18,Delivered,Mobile App,Peshawar
O002919,C0468,2026-04-26,Delivered,Mobile App,Lahore
